1.0000e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0000e-06 1.0000e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.2068e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2068e-06 1.0019e-06 1.3421e-02 1.3877e-02 0.0000e+00 0.0000e+00
1.2068e-06 1.0506e-06 3.2820e-01 3.3389e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.0871e-06 5.4196e-01 5.4856e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1143e-06 6.8522e-01 6.9114e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1335e-06 7.7691e-01 7.8182e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1487e-06 8.4225e-01 8.4612e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1618e-06 8.9269e-01 8.9556e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1729e-06 9.2991e-01 9.3190e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1796e-06 9.5018e-01 9.5165e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1863e-06 9.6796e-01 9.6894e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1909e-06 9.7851e-01 9.7919e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1954e-06 9.8751e-01 9.8791e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1977e-06 9.9155e-01 9.9183e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1999e-06 9.9507e-01 9.9523e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.2022e-06 9.9795e-01 9.9802e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.2045e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.2068e-06 1.2068e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.4563e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4563e-06 1.0038e-06 1.1125e-02 1.1972e-02 0.0000e+00 0.0000e+00
1.4563e-06 1.1508e-06 4.1567e-01 4.2697e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.2323e-06 6.2099e-01 6.3244e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.2848e-06 7.4190e-01 7.5158e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.3245e-06 8.2430e-01 8.3186e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.3550e-06 8.8122e-01 8.8683e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.3809e-06 9.2379e-01 9.2765e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.3968e-06 9.4711e-01 9.4991e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.4128e-06 9.6751e-01 9.6930e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.4235e-06 9.7951e-01 9.8067e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.4344e-06 9.8948e-01 9.9009e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.4399e-06 9.9385e-01 9.9421e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.4453e-06 9.9744e-01 9.9759e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.4508e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.4563e-06 1.4563e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.7575e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7575e-06 1.0057e-06 9.0796e-03 1.0277e-02 0.0000e+00 0.0000e+00
1.7575e-06 1.3371e-06 5.3131e-01 5.4543e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.4563e-06 7.0455e-01 7.1739e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.5330e-06 8.0569e-01 8.1583e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.5862e-06 8.6928e-01 8.7691e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.6228e-06 9.0886e-01 9.1458e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.6508e-06 9.3629e-01 9.4051e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.6792e-06 9.6059e-01 9.6333e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.6985e-06 9.7503e-01 9.7682e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.7179e-06 9.8713e-01 9.8808e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.7277e-06 9.9245e-01 9.9301e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.7376e-06 9.9685e-01 9.9709e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.7475e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.7575e-06 1.7575e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
2.1210e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1210e-06 1.0076e-06 7.2592e-03 8.5112e-03 0.0000e+00 0.0000e+00
2.1210e-06 1.2848e-06 2.9793e-01 3.2252e-01 0.0000e+00 0.0000e+00
2.1210e-06 1.6136e-06 6.3476e-01 6.5728e-01 0.0000e+00 0.0000e+00
2.1210e-06 1.7542e-06 7.6792e-01 7.8538e-01 0.0000e+00 0.0000e+00
2.1210e-06 1.8500e-06 8.5017e-01 8.6285e-01 0.0000e+00 0.0000e+00
2.1210e-06 1.9216e-06 9.0498e-01 9.1367e-01 0.0000e+00 0.0000e+00
2.1210e-06 1.9658e-06 9.3557e-01 9.4177e-01 0.0000e+00 0.0000e+00
2.1210e-06 2.0111e-06 9.6252e-01 9.6629e-01 0.0000e+00 0.0000e+00
2.1210e-06 2.0419e-06 9.7829e-01 9.8054e-01 0.0000e+00 0.0000e+00
2.1210e-06 2.0732e-06 9.9094e-01 9.9190e-01 0.0000e+00 0.0000e+00
2.1210e-06 2.0890e-06 9.9621e-01 9.9662e-01 0.0000e+00 0.0000e+00
2.1210e-06 2.1049e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
2.1210e-06 2.1210e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
2.5595e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5595e-06 1.0095e-06 5.8217e-03 7.1260e-03 0.0000e+00 0.0000e+00
2.5595e-06 1.1863e-06 1.2481e-01 1.4538e-01 0.0000e+00 0.0000e+00
2.5595e-06 1.4758e-06 3.3946e-01 3.7672e-01 0.0000e+00 0.0000e+00
2.5595e-06 1.9436e-06 6.8340e-01 7.1078e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.1169e-06 8.0115e-01 8.2123e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.2410e-06 8.7688e-01 8.9057e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.3277e-06 9.2382e-01 9.3284e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.3950e-06 9.5538e-01 9.6091e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.4409e-06 9.7403e-01 9.7735e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.4877e-06 9.8911e-01 9.9054e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.5114e-06 9.9543e-01 9.9604e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.5354e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
2.5595e-06 2.5595e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
3.0888e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0888e-06 1.0115e-06 4.6206e-03 5.9388e-03 0.0000e+00 0.0000e+00
3.0888e-06 1.1596e-06 7.0428e-02 8.6987e-02 0.0000e+00 0.0000e+00
3.0888e-06 1.3601e-06 1.6898e-01 2.0219e-01 0.0000e+00 0.0000e+00
3.0888e-06 1.6508e-06 3.2663e-01 3.7445e-01 0.0000e+00 0.0000e+00
3.0888e-06 2.3233e-06 7.0068e-01 7.3225e-01 0.0000e+00 0.0000e+00
3.0888e-06 2.5450e-06 8.1461e-01 8.3703e-01 0.0000e+00 0.0000e+00
3.0888e-06 2.6942e-06 8.8380e-01 8.9906e-01 0.0000e+00 0.0000e+00
3.0888e-06 2.7878e-06 9.2309e-01 9.3373e-01 0.0000e+00 0.0000e+00
3.0888e-06 2.8521e-06 9.4755e-01 9.5508e-01 0.0000e+00 0.0000e+00
3.0888e-06 2.9178e-06 9.6933e-01 9.7389e-01 0.0000e+00 0.0000e+00
3.0888e-06 2.9851e-06 9.8709e-01 9.8906e-01 0.0000e+00 0.0000e+00
3.0888e-06 3.0193e-06 9.9457e-01 9.9541e-01 0.0000e+00 0.0000e+00
3.0888e-06 3.0539e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
3.0888e-06 3.0888e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
3.7276e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7276e-06 1.0134e-06 3.6498e-03 4.9690e-03 0.0000e+00 0.0000e+00
3.7276e-06 1.1574e-06 4.7160e-02 6.1873e-02 0.0000e+00 0.0000e+00
3.7276e-06 1.3219e-06 1.0188e-01 1.3050e-01 0.0000e+00 0.0000e+00
3.7276e-06 1.5300e-06 1.7820e-01 2.2169e-01 0.0000e+00 0.0000e+00
3.7276e-06 1.8186e-06 2.9504e-01 3.5310e-01 0.0000e+00 0.0000e+00
3.7276e-06 2.8198e-06 7.2748e-01 7.6074e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.0947e-06 8.3644e-01 8.5911e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.2637e-06 8.9697e-01 9.1238e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.3964e-06 9.3882e-01 9.4849e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.4879e-06 9.6404e-01 9.6995e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.5819e-06 9.8480e-01 9.8737e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.6298e-06 9.9359e-01 9.9470e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.6784e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
3.7276e-06 3.7276e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
4.4984e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4984e-06 1.0153e-06 2.8462e-03 4.0220e-03 0.0000e+00 0.0000e+00
4.4984e-06 1.1465e-06 2.9763e-02 4.0732e-02 0.0000e+00 0.0000e+00
4.4984e-06 1.3144e-06 6.8104e-02 9.0893e-02 0.0000e+00 0.0000e+00
4.4984e-06 1.5070e-06 1.1676e-01 1.5183e-01 0.0000e+00 0.0000e+00
4.4984e-06 1.7542e-06 1.8611e-01 2.3439e-01 0.0000e+00 0.0000e+00
4.4984e-06 2.0732e-06 2.8518e-01 3.4547e-01 0.0000e+00 0.0000e+00
4.4984e-06 2.5644e-06 4.5314e-01 5.1884e-01 0.0000e+00 0.0000e+00
4.4984e-06 3.3707e-06 7.2989e-01 7.7184e-01 0.0000e+00 0.0000e+00
4.4984e-06 3.6924e-06 8.3227e-01 8.6130e-01 0.0000e+00 0.0000e+00
4.4984e-06 3.9237e-06 8.9845e-01 9.1731e-01 0.0000e+00 0.0000e+00
4.4984e-06 4.1066e-06 9.4374e-01 9.5471e-01 0.0000e+00 0.0000e+00
4.4984e-06 4.2333e-06 9.7036e-01 9.7632e-01 0.0000e+00 0.0000e+00
4.4984e-06 4.2981e-06 9.8239e-01 9.8600e-01 0.0000e+00 0.0000e+00
4.4984e-06 4.3638e-06 9.9256e-01 9.9411e-01 0.0000e+00 0.0000e+00
4.4984e-06 4.4306e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
4.4984e-06 4.4984e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
5.4287e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4287e-06 1.0172e-06 2.2096e-03 3.3285e-03 0.0000e+00 0.0000e+00
5.4287e-06 1.1465e-06 2.0530e-02 3.0008e-02 0.0000e+00 0.0000e+00
5.4287e-06 1.2922e-06 4.3303e-02 6.2029e-02 0.0000e+00 0.0000e+00
5.4287e-06 1.4814e-06 7.6281e-02 1.0650e-01 0.0000e+00 0.0000e+00
5.4287e-06 1.6985e-06 1.1822e-01 1.6064e-01 0.0000e+00 0.0000e+00
5.4287e-06 1.9473e-06 1.7125e-01 2.2600e-01 0.0000e+00 0.0000e+00
5.4287e-06 2.2710e-06 2.4755e-01 3.1500e-01 0.0000e+00 0.0000e+00
5.4287e-06 2.7406e-06 3.7029e-01 4.4805e-01 0.0000e+00 0.0000e+00
5.4287e-06 3.9913e-06 7.1793e-01 7.6523e-01 0.0000e+00 0.0000e+00
5.4287e-06 4.4222e-06 8.2923e-01 8.6132e-01 0.0000e+00 0.0000e+00
5.4287e-06 4.6548e-06 8.8476e-01 9.0789e-01 0.0000e+00 0.0000e+00
5.4287e-06 4.8997e-06 9.3574e-01 9.4935e-01 0.0000e+00 0.0000e+00
5.4287e-06 5.0700e-06 9.6600e-01 9.7345e-01 0.0000e+00 0.0000e+00
5.4287e-06 5.1574e-06 9.7975e-01 9.8428e-01 0.0000e+00 0.0000e+00
5.4287e-06 5.2463e-06 9.9142e-01 9.9338e-01 0.0000e+00 0.0000e+00
5.4287e-06 5.3367e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
5.4287e-06 5.4287e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
6.5513e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5513e-06 1.0192e-06 1.7039e-03 2.6986e-03 0.0000e+00 0.0000e+00
6.5513e-06 1.1421e-06 1.3760e-02 2.1209e-02 0.0000e+00 0.0000e+00
6.5513e-06 1.2800e-06 2.8637e-02 4.3326e-02 0.0000e+00 0.0000e+00
6.5513e-06 1.4619e-06 5.0556e-02 7.4668e-02 0.0000e+00 0.0000e+00
6.5513e-06 1.6697e-06 7.8407e-02 1.1290e-01 0.0000e+00 0.0000e+00
6.5513e-06 1.9070e-06 1.1366e-01 1.5926e-01 0.0000e+00 0.0000e+00
6.5513e-06 2.1781e-06 1.5805e-01 2.1506e-01 0.0000e+00 0.0000e+00
6.5513e-06 2.5354e-06 2.2298e-01 2.9230e-01 0.0000e+00 0.0000e+00
6.5513e-06 3.0078e-06 3.1818e-01 3.9819e-01 0.0000e+00 0.0000e+00
6.5513e-06 3.7064e-06 4.7305e-01 5.5528e-01 0.0000e+00 0.0000e+00
6.5513e-06 4.7440e-06 7.0797e-01 7.6508e-01 0.0000e+00 0.0000e+00
6.5513e-06 5.2165e-06 8.0930e-01 8.5066e-01 0.0000e+00 0.0000e+00
6.5513e-06 5.5222e-06 8.7040e-01 9.0045e-01 0.0000e+00 0.0000e+00
6.5513e-06 5.8459e-06 9.2725e-01 9.4508e-01 0.0000e+00 0.0000e+00
6.5513e-06 6.0722e-06 9.6134e-01 9.7115e-01 0.0000e+00 0.0000e+00
6.5513e-06 6.1886e-06 9.7691e-01 9.8290e-01 0.0000e+00 0.0000e+00
6.5513e-06 6.3072e-06 9.9019e-01 9.9279e-01 0.0000e+00 0.0000e+00
6.5513e-06 6.4281e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
6.5513e-06 6.5513e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
7.9060e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.9060e-06 1.0211e-06 1.3067e-03 2.2230e-03 0.0000e+00 0.0000e+00
7.9060e-06 1.1574e-06 1.0724e-02 1.7723e-02 0.0000e+00 0.0000e+00
7.9060e-06 1.3119e-06 2.2614e-02 3.6633e-02 0.0000e+00 0.0000e+00
7.9060e-06 1.4871e-06 3.7597e-02 5.9629e-02 0.0000e+00 0.0000e+00
7.9060e-06 1.6856e-06 5.6434e-02 8.7485e-02 0.0000e+00 0.0000e+00
7.9060e-06 1.9106e-06 8.0052e-02 1.2108e-01 0.0000e+00 0.0000e+00
7.9060e-06 2.1657e-06 1.0957e-01 1.6139e-01 0.0000e+00 0.0000e+00
7.9060e-06 2.5066e-06 1.5357e-01 2.1851e-01 0.0000e+00 0.0000e+00
7.9060e-06 2.9012e-06 2.0997e-01 2.8785e-01 0.0000e+00 0.0000e+00
7.9060e-06 3.4288e-06 2.9378e-01 3.8412e-01 0.0000e+00 0.0000e+00
7.9060e-06 4.1379e-06 4.1794e-01 5.1501e-01 0.0000e+00 0.0000e+00
7.9060e-06 5.6602e-06 7.0011e-01 7.6500e-01 0.0000e+00 0.0000e+00
7.9060e-06 6.2833e-06 8.0958e-01 8.5549e-01 0.0000e+00 0.0000e+00
7.9060e-06 6.6895e-06 8.7563e-01 9.0771e-01 0.0000e+00 0.0000e+00
7.9060e-06 6.9749e-06 9.1807e-01 9.4023e-01 0.0000e+00 0.0000e+00
7.9060e-06 7.2724e-06 9.5626e-01 9.6855e-01 0.0000e+00 0.0000e+00
7.9060e-06 7.4259e-06 9.7380e-01 9.8135e-01 0.0000e+00 0.0000e+00
7.9060e-06 7.5826e-06 9.8884e-01 9.9213e-01 0.0000e+00 0.0000e+00
7.9060e-06 7.7426e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
7.9060e-06 7.9060e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
9.5410e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.5410e-06 1.0230e-06 9.9685e-04 1.8167e-03 0.0000e+00 0.0000e+00
9.5410e-06 1.1465e-06 6.9030e-03 1.2273e-02 0.0000e+00 0.0000e+00
9.5410e-06 1.2848e-06 1.4215e-02 2.4839e-02 0.0000e+00 0.0000e+00
9.5410e-06 1.4399e-06 2.3257e-02 3.9905e-02 0.0000e+00 0.0000e+00
9.5410e-06 1.6136e-06 3.4421e-02 5.7921e-02 0.0000e+00 0.0000e+00
9.5410e-06 1.8500e-06 5.1442e-02 8.4313e-02 0.0000e+00 0.0000e+00
9.5410e-06 2.1210e-06 7.3250e-02 1.1673e-01 0.0000e+00 0.0000e+00
9.5410e-06 2.4316e-06 1.0110e-01 1.5632e-01 0.0000e+00 0.0000e+00
9.5410e-06 2.7878e-06 1.3651e-01 2.0432e-01 0.0000e+00 0.0000e+00
9.5410e-06 3.1962e-06 1.8132e-01 2.6201e-01 0.0000e+00 0.0000e+00
9.5410e-06 3.7489e-06 2.4880e-01 3.4340e-01 0.0000e+00 0.0000e+00
9.5410e-06 4.4984e-06 3.5071e-01 4.5632e-01 0.0000e+00 0.0000e+00
9.5410e-06 5.6495e-06 5.2323e-01 6.2497e-01 0.0000e+00 0.0000e+00
9.5410e-06 6.9353e-06 7.1850e-01 7.9121e-01 0.0000e+00 0.0000e+00
9.5410e-06 7.5970e-06 8.1431e-01 8.6717e-01 0.0000e+00 0.0000e+00
9.5410e-06 8.1344e-06 8.8572e-01 9.2060e-01 0.0000e+00 0.0000e+00
9.5410e-06 8.5137e-06 9.3105e-01 9.5316e-01 0.0000e+00 0.0000e+00
9.5410e-06 8.9106e-06 9.7019e-01 9.8011e-01 0.0000e+00 0.0000e+00
9.5410e-06 9.1160e-06 9.8726e-01 9.9161e-01 0.0000e+00 0.0000e+00
9.5410e-06 9.3260e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
9.5410e-06 9.5410e-06 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.1514e-05 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1514e-05 1.0250e-06 7.4749e-04 1.4929e-03 0.0000e+00 0.0000e+00
1.1514e-05 1.1596e-06 5.2438e-03 1.0205e-02 0.0000e+00 0.0000e+00
1.1514e-05 1.3119e-06 1.0916e-02 2.0859e-02 0.0000e+00 0.0000e+00
1.1514e-05 1.4843e-06 1.8063e-02 3.3853e-02 0.0000e+00 0.0000e+00
1.1514e-05 1.6792e-06 2.7052e-02 4.9659e-02 0.0000e+00 0.0000e+00
