1.9220e-06 1.9112e-06 1.0000e+00 0.0000e+00 0.0000e+00
1.9220e-06 1.9220e-06 1.0000e+00 0.0000e+00 0.0000e+00
2.3150e-06 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
2.3150e-06 1.9622e-06 7.8885e-01 0.0000e+00 0.0000e+00
2.3150e-06 2.0527e-06 8.6321e-01 0.0000e+00 0.0000e+00
2.3150e-06 2.1153e-06 9.0934e-01 0.0000e+00 0.0000e+00
2.3150e-06 2.1635e-06 9.4091e-01 0.0000e+00 0.0000e+00
2.3150e-06 2.1963e-06 9.6015e-01 0.0000e+00 0.0000e+00
2.3150e-06 2.2296e-06 9.7694e-01 0.0000e+00 0.0000e+00
2.3150e-06 2.2634e-06 9.9038e-01 0.0000e+00 0.0000e+00
2.3150e-06 2.2804e-06 9.9598e-01 0.0000e+00 0.0000e+00
2.3150e-06 2.2976e-06 1.0000e+00 0.0000e+00 0.0000e+00
2.3150e-06 2.3150e-06 1.0000e+00 0.0000e+00 0.0000e+00
2.7883e-06 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
2.7883e-06 1.3526e-06 1.7997e-01 0.0000e+00 0.0000e+00
2.7883e-06 2.3544e-06 8.2066e-01 0.0000e+00 0.0000e+00
2.7883e-06 2.4677e-06 8.8561e-01 0.0000e+00 0.0000e+00
2.7883e-06 2.5622e-06 9.3271e-01 0.0000e+00 0.0000e+00
2.7883e-06 2.6354e-06 9.6350e-01 0.0000e+00 0.0000e+00
2.7883e-06 2.6854e-06 9.8104e-01 0.0000e+00 0.0000e+00
2.7883e-06 2.7108e-06 9.8883e-01 0.0000e+00 0.0000e+00
2.7883e-06 2.7364e-06 9.9532e-01 0.0000e+00 0.0000e+00
2.7883e-06 2.7622e-06 1.0000e+00 0.0000e+00 0.0000e+00
2.7883e-06 2.7883e-06 1.0000e+00 0.0000e+00 0.0000e+00
3.3583e-06 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
3.3583e-06 1.3027e-06 9.7366e-02 0.0000e+00 0.0000e+00
3.3583e-06 1.5958e-06 2.5287e-01 0.0000e+00 0.0000e+00
3.3583e-06 2.8680e-06 8.5280e-01 0.0000e+00 0.0000e+00
3.3583e-06 3.0003e-06 9.0835e-01 0.0000e+00 0.0000e+00
3.3583e-06 3.1035e-06 9.4607e-01 0.0000e+00 0.0000e+00
3.3583e-06 3.1742e-06 9.6850e-01 0.0000e+00 0.0000e+00
3.3583e-06 3.2466e-06 9.8676e-01 0.0000e+00 0.0000e+00
3.3583e-06 3.2834e-06 9.9444e-01 0.0000e+00 0.0000e+00
3.3583e-06 3.3207e-06 1.0000e+00 0.0000e+00 0.0000e+00
3.3583e-06 3.3583e-06 1.0000e+00 0.0000e+00 0.0000e+00
4.0449e-06 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
4.0449e-06 1.2881e-06 6.2775e-02 0.0000e+00 0.0000e+00
4.0449e-06 1.5283e-06 1.5158e-01 0.0000e+00 0.0000e+00
4.0449e-06 1.8616e-06 2.8787e-01 0.0000e+00 0.0000e+00
4.0449e-06 3.5000e-06 8.7653e-01 0.0000e+00 0.0000e+00
4.0449e-06 3.6409e-06 9.2172e-01 0.0000e+00 0.0000e+00
4.0449e-06 3.7380e-06 9.4953e-01 0.0000e+00 0.0000e+00
4.0449e-06 3.8376e-06 9.7357e-01 0.0000e+00 0.0000e+00
4.0449e-06 3.8884e-06 9.8435e-01 0.0000e+00 0.0000e+00
4.0449e-06 3.9399e-06 9.9341e-01 0.0000e+00 0.0000e+00
4.0449e-06 3.9920e-06 1.0000e+00 0.0000e+00 0.0000e+00
4.0449e-06 4.0449e-06 1.0000e+00 0.0000e+00 0.0000e+00
4.8719e-06 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
4.8719e-06 1.2784e-06 3.9114e-02 0.0000e+00 0.0000e+00
4.8719e-06 1.4858e-06 8.9339e-02 0.0000e+00 0.0000e+00
4.8719e-06 1.7530e-06 1.6099e-01 0.0000e+00 0.0000e+00
4.8719e-06 2.0995e-06 2.6351e-01 0.0000e+00 0.0000e+00
4.8719e-06 2.6703e-06 4.4949e-01 0.0000e+00 0.0000e+00
4.8719e-06 4.0678e-06 8.5179e-01 0.0000e+00 0.0000e+00
4.8719e-06 4.3199e-06 9.1536e-01 0.0000e+00 0.0000e+00
4.8719e-06 4.4517e-06 9.4518e-01 0.0000e+00 0.0000e+00
4.8719e-06 4.5876e-06 9.7117e-01 0.0000e+00 0.0000e+00
4.8719e-06 4.6571e-06 9.8289e-01 0.0000e+00 0.0000e+00
4.8719e-06 4.7276e-06 9.9278e-01 0.0000e+00 0.0000e+00
4.8719e-06 4.7992e-06 1.0000e+00 0.0000e+00 0.0000e+00
4.8719e-06 4.8719e-06 1.0000e+00 0.0000e+00 0.0000e+00
5.8679e-06 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
5.8679e-06 1.2594e-06 2.5234e-02 0.0000e+00 0.0000e+00
5.8679e-06 1.4418e-06 5.7031e-02 0.0000e+00 0.0000e+00
5.8679e-06 1.6788e-06 1.0284e-01 0.0000e+00 0.0000e+00
5.8679e-06 1.9548e-06 1.6164e-01 0.0000e+00 0.0000e+00
5.8679e-06 2.3150e-06 2.4633e-01 0.0000e+00 0.0000e+00
5.8679e-06 2.8358e-06 3.8147e-01 0.0000e+00 0.0000e+00
5.8679e-06 5.0395e-06 8.8344e-01 0.0000e+00 0.0000e+00
5.8679e-06 5.3017e-06 9.3521e-01 0.0000e+00 0.0000e+00
5.8679e-06 5.4841e-06 9.6579e-01 0.0000e+00 0.0000e+00
5.8679e-06 5.5776e-06 9.7965e-01 0.0000e+00 0.0000e+00
5.8679e-06 5.6728e-06 9.9139e-01 0.0000e+00 0.0000e+00
5.8679e-06 5.7695e-06 1.0000e+00 0.0000e+00 0.0000e+00
5.8679e-06 5.8679e-06 1.0000e+00 0.0000e+00 0.0000e+00
7.0676e-06 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
7.0676e-06 1.2546e-06 1.6218e-02 0.0000e+00 0.0000e+00
7.0676e-06 1.4310e-06 3.6602e-02 0.0000e+00 0.0000e+00
7.0676e-06 1.6631e-06 6.6484e-02 0.0000e+00 0.0000e+00
7.0676e-06 1.9329e-06 1.0500e-01 0.0000e+00 0.0000e+00
7.0676e-06 2.2464e-06 1.5438e-01 0.0000e+00 0.0000e+00
7.0676e-06 2.6603e-06 2.2655e-01 0.0000e+00 0.0000e+00
7.0676e-06 3.2102e-06 3.3226e-01 0.0000e+00 0.0000e+00
7.0676e-06 4.4184e-06 5.8791e-01 0.0000e+00 0.0000e+00
7.0676e-06 5.7479e-06 8.4033e-01 0.0000e+00 0.0000e+00
7.0676e-06 6.1965e-06 9.1452e-01 0.0000e+00 0.0000e+00
7.0676e-06 6.4338e-06 9.4917e-01 0.0000e+00 0.0000e+00
7.0676e-06 6.6802e-06 9.7829e-01 0.0000e+00 0.0000e+00
7.0676e-06 6.8069e-06 9.9079e-01 0.0000e+00 0.0000e+00
7.0676e-06 6.9360e-06 1.0000e+00 0.0000e+00 0.0000e+00
7.0676e-06 7.0676e-06 1.0000e+00 0.0000e+00 0.0000e+00
8.5125e-06 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
8.5125e-06 1.2452e-06 1.0971e-02 0.0000e+00 0.0000e+00
8.5125e-06 1.4391e-06 2.7317e-02 0.0000e+00 0.0000e+00
8.5125e-06 1.6631e-06 4.8351e-02 0.0000e+00 0.0000e+00
8.5125e-06 1.9220e-06 7.5339e-02 0.0000e+00 0.0000e+00
8.5125e-06 2.2212e-06 1.0983e-01 0.0000e+00 0.0000e+00
8.5125e-06 2.5670e-06 1.5372e-01 0.0000e+00 0.0000e+00
8.5125e-06 3.0286e-06 2.1863e-01 0.0000e+00 0.0000e+00
8.5125e-06 3.6478e-06 3.1505e-01 0.0000e+00 0.0000e+00
8.5125e-06 4.6746e-06 4.9190e-01 0.0000e+00 0.0000e+00
8.5125e-06 7.0676e-06 8.6038e-01 0.0000e+00 0.0000e+00
8.5125e-06 7.5197e-06 9.2149e-01 0.0000e+00 0.0000e+00
8.5125e-06 7.8371e-06 9.5823e-01 0.0000e+00 0.0000e+00
8.5125e-06 8.0007e-06 9.7504e-01 0.0000e+00 0.0000e+00
8.5125e-06 8.1678e-06 9.8939e-01 0.0000e+00 0.0000e+00
8.5125e-06 8.3384e-06 1.0000e+00 0.0000e+00 0.0000e+00
8.5125e-06 8.5125e-06 1.0000e+00 0.0000e+00 0.0000e+00
1.0253e-05 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
1.0253e-05 1.2594e-06 8.9199e-03 0.0000e+00 0.0000e+00
1.0253e-05 1.4418e-06 2.0263e-02 0.0000e+00 0.0000e+00
1.0253e-05 1.6507e-06 3.4662e-02 0.0000e+00 0.0000e+00
1.0253e-05 1.8898e-06 5.2902e-02 0.0000e+00 0.0000e+00
1.0253e-05 2.1635e-06 7.5953e-02 0.0000e+00 0.0000e+00
1.0253e-05 2.4770e-06 1.0500e-01 0.0000e+00 0.0000e+00
1.0253e-05 2.9005e-06 1.4868e-01 0.0000e+00 0.0000e+00
1.0253e-05 3.3964e-06 2.0526e-01 0.0000e+00 0.0000e+00
1.0253e-05 4.0678e-06 2.9033e-01 0.0000e+00 0.0000e+00
1.0253e-05 4.9830e-06 4.1828e-01 0.0000e+00 0.0000e+00
1.0253e-05 8.7559e-06 8.8822e-01 0.0000e+00 0.0000e+00
1.0253e-05 9.1598e-06 9.3300e-01 0.0000e+00 0.0000e+00
1.0253e-05 9.5823e-06 9.7120e-01 0.0000e+00 0.0000e+00
1.0253e-05 9.8008e-06 9.8774e-01 0.0000e+00 0.0000e+00
1.0253e-05 1.0024e-05 1.0000e+00 0.0000e+00 0.0000e+00
1.0253e-05 1.0253e-05 1.0000e+00 0.0000e+00 0.0000e+00
1.2349e-05 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
1.2349e-05 1.2429e-06 5.3951e-03 0.0000e+00 0.0000e+00
1.2349e-05 1.4044e-06 1.2109e-02 0.0000e+00 0.0000e+00
1.2349e-05 1.5868e-06 2.0456e-02 0.0000e+00 0.0000e+00
1.2349e-05 1.8373e-06 3.3283e-02 0.0000e+00 0.0000e+00
1.2349e-05 2.1273e-06 4.9871e-02 0.0000e+00 0.0000e+00
1.2349e-05 2.4631e-06 7.1265e-02 0.0000e+00 0.0000e+00
1.2349e-05 2.8518e-06 9.8770e-02 0.0000e+00 0.0000e+00
1.2349e-05 3.3020e-06 1.3399e-01 0.0000e+00 0.0000e+00
1.2349e-05 3.8232e-06 1.7888e-01 0.0000e+00 0.0000e+00
1.2349e-05 4.5361e-06 2.4703e-01 0.0000e+00 0.0000e+00
1.2349e-05 5.5151e-06 3.5091e-01 0.0000e+00 0.0000e+00
1.2349e-05 7.2152e-06 5.5020e-01 0.0000e+00 0.0000e+00
1.2349e-05 1.0157e-05 8.5960e-01 0.0000e+00 0.0000e+00
1.2349e-05 1.0929e-05 9.2929e-01 0.0000e+00 0.0000e+00
1.2349e-05 1.1477e-05 9.6956e-01 0.0000e+00 0.0000e+00
1.2349e-05 1.1760e-05 9.8704e-01 0.0000e+00 0.0000e+00
1.2349e-05 1.2051e-05 1.0000e+00 0.0000e+00 0.0000e+00
1.2349e-05 1.2349e-05 1.0000e+00 0.0000e+00 0.0000e+00
1.4874e-05 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
1.4874e-05 1.2546e-06 4.3508e-03 0.0000e+00 0.0000e+00
1.4874e-05 1.4310e-06 9.8645e-03 0.0000e+00 0.0000e+00
1.4874e-05 1.6322e-06 1.6844e-02 0.0000e+00 0.0000e+00
1.4874e-05 1.8616e-06 2.5668e-02 0.0000e+00 0.0000e+00
1.4874e-05 2.1233e-06 3.6807e-02 0.0000e+00 0.0000e+00
1.4874e-05 2.4217e-06 5.0845e-02 0.0000e+00 0.0000e+00
1.4874e-05 2.7622e-06 6.8503e-02 0.0000e+00 0.0000e+00
1.4874e-05 3.1505e-06 9.0661e-02 0.0000e+00 0.0000e+00
1.4874e-05 3.6891e-06 1.2501e-01 0.0000e+00 0.0000e+00
1.4874e-05 4.3199e-06 1.6974e-01 0.0000e+00 0.0000e+00
1.4874e-05 5.0584e-06 2.2764e-01 0.0000e+00 0.0000e+00
1.4874e-05 6.0812e-06 3.1685e-01 0.0000e+00 0.0000e+00
1.4874e-05 7.5056e-06 4.5446e-01 0.0000e+00 0.0000e+00
1.4874e-05 1.2702e-05 8.9398e-01 0.0000e+00 0.0000e+00
1.4874e-05 1.3388e-05 9.4356e-01 0.0000e+00 0.0000e+00
1.4874e-05 1.3745e-05 9.6633e-01 0.0000e+00 0.0000e+00
1.4874e-05 1.4112e-05 9.8573e-01 0.0000e+00 0.0000e+00
1.4874e-05 1.4488e-05 1.0000e+00 0.0000e+00 0.0000e+00
1.4874e-05 1.4874e-05 1.0000e+00 0.0000e+00 0.0000e+00
1.7915e-05 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
1.7915e-05 1.2665e-06 3.4523e-03 0.0000e+00 0.0000e+00
1.7915e-05 1.4581e-06 7.9050e-03 0.0000e+00 0.0000e+00
1.7915e-05 1.6788e-06 1.3642e-02 0.0000e+00 0.0000e+00
1.7915e-05 1.9329e-06 2.1024e-02 0.0000e+00 0.0000e+00
1.7915e-05 2.2254e-06 3.0508e-02 0.0000e+00 0.0000e+00
1.7915e-05 2.5622e-06 4.2673e-02 0.0000e+00 0.0000e+00
1.7915e-05 2.9499e-06 5.8245e-02 0.0000e+00 0.0000e+00
1.7915e-05 3.3964e-06 7.8136e-02 0.0000e+00 0.0000e+00
1.7915e-05 3.9104e-06 1.0348e-01 0.0000e+00 0.0000e+00
1.7915e-05 4.5022e-06 1.3568e-01 0.0000e+00 0.0000e+00
1.7915e-05 5.3317e-06 1.8626e-01 0.0000e+00 0.0000e+00
1.7915e-05 6.3141e-06 2.5299e-01 0.0000e+00 0.0000e+00
1.7915e-05 7.4774e-06 3.4038e-01 0.0000e+00 0.0000e+00
1.7915e-05 9.1083e-06 4.7598e-01 0.0000e+00 0.0000e+00
1.7915e-05 1.5128e-05 9.0469e-01 0.0000e+00 0.0000e+00
1.7915e-05 1.6005e-05 9.5671e-01 0.0000e+00 0.0000e+00
1.7915e-05 1.6462e-05 9.8027e-01 0.0000e+00 0.0000e+00
1.7915e-05 1.6933e-05 1.0000e+00 0.0000e+00 0.0000e+00
1.7915e-05 1.7417e-05 1.0000e+00 0.0000e+00 0.0000e+00
1.7915e-05 1.7915e-05 1.0000e+00 0.0000e+00 0.0000e+00
2.1577e-05 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
2.1577e-05 1.2406e-06 2.1405e-03 0.0000e+00 0.0000e+00
2.1577e-05 1.3991e-06 4.8025e-03 0.0000e+00 0.0000e+00
2.1577e-05 1.5779e-06 8.1108e-03 0.0000e+00 0.0000e+00
2.1577e-05 1.7795e-06 1.2219e-02 0.0000e+00 0.0000e+00
2.1577e-05 2.0069e-06 1.7315e-02 0.0000e+00 0.0000e+00
2.1577e-05 2.3324e-06 2.5523e-02 0.0000e+00 0.0000e+00
2.1577e-05 2.7108e-06 3.6237e-02 0.0000e+00 0.0000e+00
2.1577e-05 3.1505e-06 5.0193e-02 0.0000e+00 0.0000e+00
2.1577e-05 3.6615e-06 6.8334e-02 0.0000e+00 0.0000e+00
2.1577e-05 4.2554e-06 9.1859e-02 0.0000e+00 0.0000e+00
2.1577e-05 4.9457e-06 1.2229e-01 0.0000e+00 0.0000e+00
2.1577e-05 5.7479e-06 1.6155e-01 0.0000e+00 0.0000e+00
2.1577e-05 6.6802e-06 2.1205e-01 0.0000e+00 0.0000e+00
2.1577e-05 7.7638e-06 2.7685e-01 0.0000e+00 0.0000e+00
2.1577e-05 9.2985e-06 3.7968e-01 0.0000e+00 0.0000e+00
2.1577e-05 1.1137e-05 5.1604e-01 0.0000e+00 0.0000e+00
2.1577e-05 1.7482e-05 9.1655e-01 0.0000e+00 0.0000e+00
2.1577e-05 1.8566e-05 9.7369e-01 0.0000e+00 0.0000e+00
2.1577e-05 1.9133e-05 1.0000e+00 0.0000e+00 0.0000e+00
2.1577e-05 1.9716e-05 1.0000e+00 0.0000e+00 0.0000e+00
2.1577e-05 2.1577e-05 1.0000e+00 0.0000e+00 0.0000e+00
2.5989e-05 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
2.5989e-05 1.2499e-06 1.7583e-03 0.0000e+00 0.0000e+00
2.5989e-05 1.4203e-06 3.9762e-03 0.0000e+00 0.0000e+00
2.5989e-05 1.6139e-06 6.7717e-03 0.0000e+00 0.0000e+00
2.5989e-05 1.8338e-06 1.0292e-02 0.0000e+00 0.0000e+00
2.5989e-05 2.0838e-06 1.4722e-02 0.0000e+00 0.0000e+00
2.5989e-05 2.3678e-06 2.0290e-02 0.0000e+00 0.0000e+00
2.5989e-05 2.6905e-06 2.7280e-02 0.0000e+00 0.0000e+00
2.5989e-05 3.0572e-06 3.6047e-02 0.0000e+00 0.0000e+00
2.5989e-05 3.4738e-06 4.7027e-02 0.0000e+00 0.0000e+00
2.5989e-05 3.9473e-06 6.0761e-02 0.0000e+00 0.0000e+00
2.5989e-05 4.6309e-06 8.3077e-02 0.0000e+00 0.0000e+00
2.5989e-05 5.4328e-06 1.1248e-01 0.0000e+00 0.0000e+00
2.5989e-05 6.3737e-06 1.5117e-01 0.0000e+00 0.0000e+00
2.5989e-05 7.4774e-06 2.0203e-01 0.0000e+00 0.0000e+00
2.5989e-05 8.7724e-06 2.6892e-01 0.0000e+00 0.0000e+00
2.5989e-05 1.0292e-05 3.5697e-01 0.0000e+00 0.0000e+00
2.5989e-05 1.2074e-05 4.7255e-01 0.0000e+00 0.0000e+00
2.5989e-05 1.4624e-05 6.5587e-01 0.0000e+00 0.0000e+00
2.5989e-05 1.8883e-05 9.2973e-01 0.0000e+00 0.0000e+00
2.5989e-05 2.0128e-05 1.0000e+00 0.0000e+00 0.0000e+00
2.5989e-05 2.1456e-05 1.0000e+00 0.0000e+00 0.0000e+00
2.5989e-05 2.5989e-05 1.0000e+00 0.0000e+00 0.0000e+00
3.1302e-05 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
3.1302e-05 1.2594e-06 1.3320e-03 0.0000e+00 0.0000e+00
3.1302e-05 1.4418e-06 3.0362e-03 0.0000e+00 0.0000e+00
3.1302e-05 1.6507e-06 5.2148e-03 0.0000e+00 0.0000e+00
3.1302e-05 1.8898e-06 7.9975e-03 0.0000e+00 0.0000e+00
3.1302e-05 2.1635e-06 1.1549e-02 0.0000e+00 0.0000e+00
3.1302e-05 2.4770e-06 1.6076e-02 0.0000e+00 0.0000e+00
3.1302e-05 2.8358e-06 2.1840e-02 0.0000e+00 0.0000e+00
3.1302e-05 3.2466e-06 2.9173e-02 0.0000e+00 0.0000e+00
3.1302e-05 3.7169e-06 3.8487e-02 0.0000e+00 0.0000e+00
3.1302e-05 4.2554e-06 5.0308e-02 0.0000e+00 0.0000e+00
3.1302e-05 4.8719e-06 6.5292e-02 0.0000e+00 0.0000e+00
3.1302e-05 5.5776e-06 8.4276e-02 0.0000e+00 0.0000e+00
3.1302e-05 6.3857e-06 1.0832e-01 0.0000e+00 0.0000e+00
3.1302e-05 7.3107e-06 1.3881e-01 0.0000e+00 0.0000e+00
3.1302e-05 8.3698e-06 1.7754e-01 0.0000e+00 0.0000e+00
3.1302e-05 9.5823e-06 2.2696e-01 0.0000e+00 0.0000e+00
3.1302e-05 1.0970e-05 2.9037e-01 0.0000e+00 0.0000e+00
3.1302e-05 1.2560e-05 3.7218e-01 0.0000e+00 0.0000e+00
3.1302e-05 1.4379e-05 4.7769e-01 0.0000e+00 0.0000e+00
3.1302e-05 1.6462e-05 6.1129e-01 0.0000e+00 0.0000e+00
3.1302e-05 2.1577e-05 8.9653e-01 0.0000e+00 0.0000e+00
3.1302e-05 2.3087e-05 9.6692e-01 0.0000e+00 0.0000e+00
3.1302e-05 2.3882e-05 1.0000e+00 0.0000e+00 0.0000e+00
3.1302e-05 2.4703e-05 1.0000e+00 0.0000e+00 0.0000e+00
3.1302e-05 3.1302e-05 1.0000e+00 0.0000e+00 0.0000e+00
3.7702e-05 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
3.7702e-05 1.2689e-06 9.7233e-04 0.0000e+00 0.0000e+00
3.7702e-05 1.4636e-06 2.2341e-03 0.0000e+00 0.0000e+00
3.7702e-05 1.6883e-06 3.8704e-03 0.0000e+00 0.0000e+00
3.7702e-05 1.9475e-06 5.9902e-03 0.0000e+00 0.0000e+00
3.7702e-05 2.2464e-06 8.7339e-03 0.0000e+00 0.0000e+00
3.7702e-05 2.5912e-06 1.2281e-02 0.0000e+00 0.0000e+00
3.7702e-05 2.9890e-06 1.6863e-02 0.0000e+00 0.0000e+00
3.7702e-05 3.4478e-06 2.2775e-02 0.0000e+00 0.0000e+00
3.7702e-05 3.9771e-06 3.0394e-02 0.0000e+00 0.0000e+00
3.7702e-05 4.5876e-06 4.0207e-02 0.0000e+00 0.0000e+00
3.7702e-05 5.2918e-06 5.2840e-02 0.0000e+00 0.0000e+00
3.7702e-05 6.1041e-06 6.9110e-02 0.0000e+00 0.0000e+00
3.7702e-05 7.0411e-06 9.0101e-02 0.0000e+00 0.0000e+00
3.7702e-05 8.1219e-06 1.1728e-01 0.0000e+00 0.0000e+00
3.7702e-05 9.3687e-06 1.5273e-01 0.0000e+00 0.0000e+00
3.7702e-05 1.0428e-05 1.8599e-01 0.0000e+00 0.0000e+00
3.7702e-05 1.1607e-05 2.2723e-01 0.0000e+00 0.0000e+00
3.7702e-05 1.2919e-05 2.7892e-01 0.0000e+00 0.0000e+00
3.7702e-05 1.4379e-05 3.4464e-01 0.0000e+00 0.0000e+00
3.7702e-05 1.5443e-05 3.9748e-01 0.0000e+00 0.0000e+00
3.7702e-05 1.6586e-05 4.6064e-01 0.0000e+00 0.0000e+00
3.7702e-05 1.7814e-05 5.3627e-01 0.0000e+00 0.0000e+00
3.7702e-05 1.9828e-05 6.7341e-01 0.0000e+00 0.0000e+00
3.7702e-05 2.2069e-05 8.1012e-01 0.0000e+00 0.0000e+00
3.7702e-05 2.3703e-05 8.9287e-01 0.0000e+00 0.0000e+00
3.7702e-05 2.4564e-05 9.3185e-01 0.0000e+00 0.0000e+00
3.7702e-05 2.5457e-05 9.6756e-01 0.0000e+00 0.0000e+00
3.7702e-05 2.6382e-05 1.0000e+00 0.0000e+00 0.0000e+00
3.7702e-05 2.7341e-05 1.0000e+00 0.0000e+00 0.0000e+00
3.7702e-05 3.7702e-05 1.0000e+00 0.0000e+00 0.0000e+00
4.5410e-05 1.1000e-06 0.0000e+00 0.0000e+00 0.0000e+00
4.5410e-05 1.2784e-06 7.7796e-04 0.0000e+00 0.0000e+00
4.5410e-05 1.4858e-06 1.8020e-03 0.0000e+00 0.0000e+00
4.5410e-05 1.7268e-06 3.1489e-03 0.0000e+00 0.0000e+00
4.5410e-05 2.0069e-06 4.9187e-03 0.0000e+00 0.0000e+00
4.5410e-05 2.3324e-06 7.2422e-03 0.0000e+00 0.0000e+00
4.5410e-05 2.7108e-06 1.0289e-02 0.0000e+00 0.0000e+00
4.5410e-05 3.1505e-06 1.4282e-02 0.0000e+00 0.0000e+00
4.5410e-05 3.6615e-06 1.9508e-02 0.0000e+00 0.0000e+00
4.5410e-05 4.2554e-06 2.6344e-02 0.0000e+00 0.0000e+00
4.5410e-05 4.9457e-06 3.5284e-02 0.0000e+00 0.0000e+00
4.5410e-05 5.7479e-06 4.6983e-02 0.0000e+00 0.0000e+00
4.5410e-05 6.6802e-06 6.2326e-02 0.0000e+00 0.0000e+00
4.5410e-05 7.7638e-06 8.2544e-02 0.0000e+00 0.0000e+00
4.5410e-05 8.6903e-06 1.0165e-01 0.0000e+00 0.0000e+00
4.5410e-05 9.7274e-06 1.2546e-01 0.0000e+00 0.0000e+00
4.5410e-05 1.0888e-05 1.5549e-01 0.0000e+00 0.0000e+00
4.5410e-05 1.2188e-05 1.9402e-01 0.0000e+00 0.0000e+00
4.5410e-05 1.3139e-05 2.2533e-01 0.0000e+00 0.0000e+00
4.5410e-05 1.4165e-05 2.6342e-01 0.0000e+00 0.0000e+00
