1.0000e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0000e-06 1.0000e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.2068e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2068e-06 1.0019e-06 1.3799e-02 1.3873e-02 1.3804e-02 0.0000e+00 0.0000e+00
1.2068e-06 1.0526e-06 3.4435e-01 3.4529e-01 3.4442e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.0871e-06 5.4719e-01 5.4827e-01 5.4727e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1143e-06 6.8994e-01 6.9091e-01 6.9001e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1335e-06 7.8084e-01 7.8165e-01 7.8090e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1487e-06 8.4535e-01 8.4599e-01 8.4540e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1618e-06 8.9499e-01 8.9546e-01 8.9502e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1729e-06 9.3151e-01 9.3184e-01 9.3153e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1796e-06 9.5136e-01 9.5161e-01 9.5138e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1863e-06 9.6875e-01 9.6891e-01 9.6876e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1909e-06 9.7905e-01 9.7917e-01 9.7906e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1954e-06 9.8783e-01 9.8790e-01 9.8783e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1977e-06 9.9177e-01 9.9182e-01 9.9178e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1999e-06 9.9520e-01 9.9523e-01 9.9520e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.2022e-06 9.9801e-01 9.9802e-01 9.9801e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.2045e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.2068e-06 1.2068e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.4563e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4563e-06 1.0038e-06 1.1804e-02 1.1953e-02 1.1812e-02 0.0000e+00 0.0000e+00
1.4563e-06 1.1508e-06 4.2465e-01 4.2671e-01 4.2477e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.2323e-06 6.3007e-01 6.3217e-01 6.3020e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.2848e-06 7.4957e-01 7.5135e-01 7.4968e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.3245e-06 8.3028e-01 8.3168e-01 8.3037e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.3550e-06 8.8566e-01 8.8670e-01 8.8572e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.3809e-06 9.2684e-01 9.2756e-01 9.2689e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.3968e-06 9.4932e-01 9.4984e-01 9.4935e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.4128e-06 9.6892e-01 9.6925e-01 9.6894e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.4235e-06 9.8043e-01 9.8064e-01 9.8044e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.4344e-06 9.8996e-01 9.9008e-01 9.8997e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.4399e-06 9.9413e-01 9.9420e-01 9.9414e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.4453e-06 9.9756e-01 9.9759e-01 9.9756e-01 0.0000e+00 0.0000e+00
1.4563e-06 1.4508e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.4563e-06 1.4563e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.7575e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7575e-06 1.0057e-06 1.0015e-02 1.0246e-02 1.0021e-02 0.0000e+00 0.0000e+00
1.7575e-06 1.3371e-06 5.4214e-01 5.4504e-01 5.4228e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.4563e-06 7.1437e-01 7.1703e-01 7.1450e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.5330e-06 8.1344e-01 8.1554e-01 8.1354e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.5862e-06 8.7510e-01 8.7669e-01 8.7518e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.6228e-06 9.1322e-01 9.1442e-01 9.1329e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.6508e-06 9.3950e-01 9.4039e-01 9.3955e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.6792e-06 9.6268e-01 9.6325e-01 9.6271e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.6985e-06 9.7640e-01 9.7677e-01 9.7642e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.7179e-06 9.8785e-01 9.8805e-01 9.8786e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.7277e-06 9.9288e-01 9.9300e-01 9.9289e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.7376e-06 9.9703e-01 9.9708e-01 9.9703e-01 0.0000e+00 0.0000e+00
1.7575e-06 1.7475e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.7575e-06 1.7575e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
2.1210e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1210e-06 1.0076e-06 8.5272e-03 8.8552e-03 8.5290e-03 0.0000e+00 0.0000e+00
2.1210e-06 1.6508e-06 6.7443e-01 6.7725e-01 6.7454e-01 0.0000e+00 0.0000e+00
2.1210e-06 1.7810e-06 7.9550e-01 7.9794e-01 7.9560e-01 0.0000e+00 0.0000e+00
2.1210e-06 1.8641e-06 8.6482e-01 8.6673e-01 8.6490e-01 0.0000e+00 0.0000e+00
2.1210e-06 1.9216e-06 9.0804e-01 9.0948e-01 9.0809e-01 0.0000e+00 0.0000e+00
2.1210e-06 1.9658e-06 9.3787e-01 9.3893e-01 9.3792e-01 0.0000e+00 0.0000e+00
2.1210e-06 2.0111e-06 9.6398e-01 9.6464e-01 9.6401e-01 0.0000e+00 0.0000e+00
2.1210e-06 2.0419e-06 9.7919e-01 9.7959e-01 9.7921e-01 0.0000e+00 0.0000e+00
2.1210e-06 2.0732e-06 9.9133e-01 9.9150e-01 9.9134e-01 0.0000e+00 0.0000e+00
2.1210e-06 2.0890e-06 9.9638e-01 9.9645e-01 9.9638e-01 0.0000e+00 0.0000e+00
2.1210e-06 2.1049e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
2.1210e-06 2.1210e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
2.5595e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5595e-06 1.0095e-06 6.7606e-03 7.0645e-03 6.7544e-03 0.0000e+00 0.0000e+00
2.5595e-06 1.4619e-06 3.5925e-01 3.6684e-01 3.5927e-01 0.0000e+00 0.0000e+00
2.5595e-06 1.9436e-06 7.0435e-01 7.1040e-01 7.0441e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.1169e-06 8.1631e-01 8.2086e-01 8.1637e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.2410e-06 8.8714e-01 8.9029e-01 8.8718e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.3277e-06 9.3054e-01 9.3264e-01 9.3058e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.3950e-06 9.5949e-01 9.6078e-01 9.5951e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.4409e-06 9.7649e-01 9.7727e-01 9.7651e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.4877e-06 9.9017e-01 9.9050e-01 9.9017e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.5114e-06 9.9588e-01 9.9603e-01 9.9589e-01 0.0000e+00 0.0000e+00
2.5595e-06 2.5354e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
2.5595e-06 2.5595e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
3.0888e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0888e-06 1.0115e-06 5.8120e-03 6.2194e-03 5.7966e-03 0.0000e+00 0.0000e+00
3.0888e-06 1.2559e-06 1.4215e-01 1.5030e-01 1.4193e-01 0.0000e+00 0.0000e+00
3.0888e-06 2.4595e-06 7.8173e-01 7.8638e-01 7.8168e-01 0.0000e+00 0.0000e+00
3.0888e-06 2.6335e-06 8.6436e-01 8.6783e-01 8.6433e-01 0.0000e+00 0.0000e+00
3.0888e-06 2.7563e-06 9.1586e-01 9.1828e-01 9.1585e-01 0.0000e+00 0.0000e+00
3.0888e-06 2.8521e-06 9.5063e-01 9.5217e-01 9.5062e-01 0.0000e+00 0.0000e+00
3.0888e-06 2.9178e-06 9.7123e-01 9.7218e-01 9.7123e-01 0.0000e+00 0.0000e+00
3.0888e-06 2.9851e-06 9.8792e-01 9.8834e-01 9.8792e-01 0.0000e+00 0.0000e+00
3.0888e-06 3.0193e-06 9.9493e-01 9.9511e-01 9.9493e-01 0.0000e+00 0.0000e+00
3.0888e-06 3.0539e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
3.0888e-06 3.0888e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
3.7276e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7276e-06 1.0134e-06 4.6626e-03 5.0597e-03 4.6385e-03 0.0000e+00 0.0000e+00
3.7276e-06 1.2206e-06 8.4208e-02 9.0487e-02 8.3880e-02 0.0000e+00 0.0000e+00
3.7276e-06 1.5300e-06 2.1529e-01 2.2914e-01 2.1466e-01 0.0000e+00 0.0000e+00
3.7276e-06 2.9345e-06 7.8827e-01 7.9496e-01 7.8804e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.1361e-06 8.6282e-01 8.6784e-01 8.6265e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.3074e-06 9.1828e-01 9.2161e-01 9.1818e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.4419e-06 9.5527e-01 9.5722e-01 9.5521e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.5346e-06 9.7662e-01 9.7769e-01 9.7659e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.5819e-06 9.8618e-01 9.8683e-01 9.8616e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.6298e-06 9.9419e-01 9.9447e-01 9.9418e-01 0.0000e+00 0.0000e+00
3.7276e-06 3.6784e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
3.7276e-06 3.7276e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
4.4984e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4984e-06 1.0153e-06 3.6172e-03 3.9478e-03 3.5883e-03 0.0000e+00 0.0000e+00
4.4984e-06 1.1999e-06 5.1643e-02 5.5893e-02 5.1304e-02 0.0000e+00 0.0000e+00
4.4984e-06 1.4399e-06 1.2032e-01 1.2932e-01 1.1965e-01 0.0000e+00 0.0000e+00
4.4984e-06 1.7810e-06 2.2780e-01 2.4241e-01 2.2680e-01 0.0000e+00 0.0000e+00
4.4984e-06 2.5258e-06 4.8537e-01 5.0407e-01 4.8427e-01 0.0000e+00 0.0000e+00
4.4984e-06 3.3707e-06 7.5773e-01 7.6989e-01 7.5705e-01 0.0000e+00 0.0000e+00
4.4984e-06 3.6924e-06 8.5137e-01 8.5988e-01 8.5089e-01 0.0000e+00 0.0000e+00
4.4984e-06 3.9237e-06 9.1079e-01 9.1636e-01 9.1048e-01 0.0000e+00 0.0000e+00
4.4984e-06 4.1066e-06 9.5089e-01 9.5415e-01 9.5071e-01 0.0000e+00 0.0000e+00
4.4984e-06 4.2333e-06 9.7424e-01 9.7601e-01 9.7414e-01 0.0000e+00 0.0000e+00
4.4984e-06 4.2981e-06 9.8474e-01 9.8581e-01 9.8468e-01 0.0000e+00 0.0000e+00
