2.0500e-06 6.7435e-16 2.0110e-16 2.9208e-16 3.7130e-16 8.1756e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2336e-06 7.8760e-16 2.3914e-16 3.4815e-16 4.4348e-16 9.7925e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4337e-06 9.0439e-16 2.7997e-16 4.0858e-16 5.2155e-16 1.1551e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6517e-06 1.0252e-15 3.2371e-16 4.7356e-16 6.0583e-16 1.3461e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8892e-06 1.1476e-15 3.7052e-16 5.4335e-16 6.9669e-16 1.5533e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1480e-06 1.2504e-15 4.2057e-16 6.1823e-16 7.9456e-16 1.7780e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4299e-06 1.3514e-15 4.7407e-16 6.9853e-16 8.9990e-16 2.0214e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7371e-06 1.4549e-15 5.3124e-16 7.8460e-16 1.0132e-15 2.2852e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0719e-06 1.5652e-15 5.9233e-16 8.7682e-16 1.1351e-15 2.5709e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4366e-06 1.6848e-15 6.5763e-16 9.7563e-16 1.2661e-15 2.8802e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8340e-06 1.8121e-15 7.2742e-16 1.0815e-15 1.4069e-15 3.2151e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2669e-06 1.9294e-15 8.0202e-16 1.1948e-15 1.5580e-15 3.5773e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7387e-06 2.0372e-15 8.8177e-16 1.3163e-15 1.7202e-15 3.9691e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2527e-06 2.1169e-15 9.6697e-16 1.4463e-15 1.8943e-15 4.3924e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8128e-06 2.1709e-15 1.0579e-15 1.5857e-15 2.0809e-15 4.8495e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.4230e-06 2.1998e-15 1.1548e-15 1.7349e-15 2.2808e-15 5.3427e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.0879e-06 2.2022e-15 1.2577e-15 1.8948e-15 2.4950e-15 5.8742e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.8123e-06 2.1862e-15 1.3665e-15 2.0661e-15 2.7242e-15 6.4464e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6016e-06 2.1518e-15 1.4805e-15 2.2496e-15 2.9695e-15 7.0619e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0462e-05 2.1058e-15 1.5993e-15 2.4458e-15 3.2318e-15 7.7229e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1399e-05 2.0483e-15 1.7226e-15 2.6554e-15 3.5123e-15 8.4320e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2420e-05 1.9822e-15 1.8370e-15 2.8781e-15 3.8123e-15 9.1919e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3532e-05 1.9100e-15 1.9350e-15 3.1133e-15 4.1330e-15 1.0005e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4744e-05 1.8337e-15 2.0253e-15 3.3596e-15 4.4759e-15 1.0874e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6065e-05 1.7561e-15 2.1197e-15 3.6162e-15 4.8428e-15 1.1801e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7504e-05 1.6770e-15 2.2142e-15 3.8290e-15 5.2352e-15 1.2790e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9071e-05 1.5974e-15 2.3314e-15 4.0112e-15 5.6545e-15 1.3844e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0780e-05 1.5173e-15 2.4411e-15 4.1952e-15 6.1019e-15 1.4964e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2641e-05 1.4394e-15 2.5728e-15 4.3979e-15 6.5769e-15 1.6156e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4669e-05 1.3630e-15 2.6840e-15 4.6090e-15 7.0776e-15 1.7422e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6878e-05 1.2892e-15 2.7980e-15 4.8602e-15 7.5191e-15 1.8766e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9286e-05 1.2172e-15 2.8702e-15 5.1316e-15 7.8888e-15 2.0194e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1909e-05 1.1477e-15 2.9184e-15 5.4461e-15 8.2631e-15 2.1711e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4767e-05 1.0810e-15 2.9320e-15 5.7542e-15 8.6297e-15 2.3324e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7881e-05 1.0172e-15 2.9229e-15 6.0476e-15 9.0540e-15 2.5039e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1274e-05 9.5615e-16 2.8801e-15 6.2374e-15 9.5066e-15 2.6866e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4971e-05 8.9825e-16 2.8233e-15 6.3886e-15 1.0063e-14 2.8814e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
