1.9630e-05 6.8294e-16 3.5875e-15 1.4992e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1544e-05 6.5345e-16 3.6787e-15 1.5933e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3645e-05 6.2233e-16 3.7260e-15 1.6671e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5950e-05 5.9083e-16 3.7224e-15 1.7302e-14 3.0567e-17 3.2673e-18 1.2640e-18 0.0000e+00 0.0000e+00
2.8480e-05 5.5976e-16 3.6768e-15 1.7830e-14 5.4615e-16 6.0759e-17 2.3534e-17 0.0000e+00 0.0000e+00
3.1257e-05 5.2871e-16 3.6053e-15 1.8334e-14 1.1618e-15 1.4717e-16 5.7087e-17 0.0000e+00 0.0000e+00
3.4305e-05 4.9862e-16 3.5072e-15 1.8754e-14 1.7268e-15 2.4879e-16 9.6661e-17 0.0000e+00 0.0000e+00
3.7649e-05 4.6935e-16 3.3897e-15 1.9163e-14 2.3440e-15 3.6742e-16 1.4294e-16 0.0000e+00 0.0000e+00
4.1320e-05 4.4106e-16 3.2628e-15 1.9556e-14 2.8825e-15 4.9194e-16 1.9169e-16 0.0000e+00 0.0000e+00
4.5349e-05 4.1386e-16 3.1221e-15 1.9834e-14 3.3979e-15 6.2810e-16 2.4508e-16 0.0000e+00 0.0000e+00
4.9770e-05 3.8781e-16 2.9793e-15 1.9981e-14 3.9066e-15 7.6547e-16 2.9922e-16 0.0000e+00 0.0000e+00
5.4623e-05 3.6297e-16 2.8333e-15 1.9986e-14 4.3270e-15 9.1122e-16 3.5681e-16 0.0000e+00 0.0000e+00
5.9948e-05 3.3936e-16 2.6865e-15 1.9915e-14 4.6806e-15 1.0554e-15 4.1420e-16 0.0000e+00 0.0000e+00
6.5793e-05 3.1697e-16 2.5409e-15 1.9756e-14 4.9150e-15 1.1969e-15 4.7113e-16 0.0000e+00 0.0000e+00
7.2208e-05 2.9579e-16 2.3993e-15 1.9397e-14 5.2353e-15 1.3520e-15 5.3371e-16 0.0000e+00 0.0000e+00
7.9248e-05 2.7580e-16 2.2596e-15 1.8970e-14 5.4337e-15 1.4994e-15 5.9535e-16 0.0000e+00 0.0000e+00
8.6975e-05 2.5697e-16 2.1244e-15 1.8438e-14 5.5909e-15 1.6243e-15 6.5896e-16 0.0000e+00 0.0000e+00
9.5455e-05 2.3926e-16 1.9951e-15 1.7822e-14 5.6727e-15 1.7274e-15 7.2146e-16 0.0000e+00 0.0000e+00
1.0476e-04 2.2263e-16 1.8710e-15 1.7145e-14 5.6838e-15 1.8305e-15 7.8561e-16 0.0000e+00 0.0000e+00
1.1498e-04 2.0703e-16 1.7516e-15 1.6450e-14 5.6956e-15 1.9376e-15 8.5114e-16 0.0000e+00 0.0000e+00
1.2619e-04 1.9242e-16 1.6386e-15 1.5698e-14 5.6115e-15 2.0176e-15 9.1526e-16 0.0000e+00 0.0000e+00
1.3849e-04 1.7875e-16 1.5308e-15 1.4952e-14 5.5908e-15 2.1079e-15 9.8281e-16 0.0000e+00 0.0000e+00
1.5199e-04 1.6597e-16 1.4292e-15 1.4198e-14 5.4617e-15 2.1809e-15 1.0484e-15 0.0000e+00 0.0000e+00
1.6681e-04 1.5404e-16 1.3331e-15 1.3446e-14 5.3362e-15 2.2555e-15 1.1000e-15 0.0000e+00 0.0000e+00
1.8307e-04 1.4290e-16 1.2423e-15 1.2704e-14 5.1253e-15 2.3098e-15 1.1446e-15 0.0000e+00 0.0000e+00
2.0092e-04 1.3252e-16 1.1570e-15 1.1978e-14 4.9781e-15 2.3538e-15 1.1861e-15 0.0000e+00 0.0000e+00
2.2051e-04 1.2284e-16 1.0769e-15 1.1273e-14 4.7724e-15 2.3744e-15 1.2275e-15 0.0000e+00 0.0000e+00
2.4201e-04 1.1384e-16 1.0017e-15 1.0592e-14 4.5660e-15 2.3879e-15 1.2651e-15 0.0000e+00 0.0000e+00
2.6561e-04 1.0546e-16 9.3112e-16 9.9378e-15 4.3611e-15 2.3718e-15 1.2983e-15 0.0000e+00 0.0000e+00
2.9151e-04 9.7662e-17 8.6517e-16 9.3162e-15 4.1594e-15 2.3483e-15 1.3343e-15 0.0000e+00 0.0000e+00
3.1993e-04 9.0417e-17 8.0348e-16 8.7180e-15 3.9210e-15 2.3041e-15 1.3631e-15 0.0000e+00 0.0000e+00
3.5112e-04 8.3682e-17 7.4585e-16 8.1529e-15 3.7317e-15 2.2505e-15 1.3869e-15 0.0000e+00 0.0000e+00
3.8535e-04 7.7432e-17 6.9198e-16 7.6134e-15 3.5115e-15 2.1875e-15 1.4017e-15 0.0000e+00 0.0000e+00
4.2292e-04 7.1631e-17 6.4182e-16 7.1034e-15 3.3060e-15 2.1095e-15 1.4082e-15 0.0000e+00 0.0000e+00
4.6416e-04 6.6249e-17 5.9507e-16 6.6242e-15 3.1070e-15 2.0299e-15 1.4131e-15 0.0000e+00 0.0000e+00
5.0941e-04 6.1257e-17 5.5149e-16 6.1708e-15 2.9190e-15 1.9415e-15 1.4082e-15 0.0000e+00 0.0000e+00
5.5908e-04 5.6627e-17 5.1097e-16 5.7459e-15 2.7441e-15 1.8540e-15 1.3881e-15 0.0000e+00 0.0000e+00
6.1359e-04 5.2338e-17 4.7328e-16 5.3455e-15 2.5770e-15 1.7649e-15 1.3705e-15 0.0000e+00 0.0000e+00
6.7342e-04 4.8365e-17 4.3821e-16 4.9712e-15 2.3952e-15 1.6726e-15 1.3384e-15 0.0000e+00 0.0000e+00
7.3907e-04 4.4684e-17 4.0566e-16 4.6196e-15 2.2494e-15 1.5841e-15 1.3007e-15 0.0000e+00 0.0000e+00
8.1113e-04 4.1276e-17 3.7543e-16 4.2916e-15 2.0892e-15 1.4947e-15 1.2568e-15 0.0000e+00 0.0000e+00
8.9022e-04 3.8122e-17 3.4735e-16 3.9843e-15 1.9638e-15 1.4101e-15 1.2127e-15 0.0000e+00 0.0000e+00
9.7701e-04 3.5203e-17 3.2130e-16 3.6980e-15 1.8246e-15 1.3260e-15 1.1640e-15 1.9640e-20 0.0000e+00
1.0723e-03 3.2503e-17 2.9714e-16 3.4304e-15 1.6962e-15 1.2452e-15 1.1109e-15 1.4233e-19 0.0000e+00
1.1768e-03 3.0006e-17 2.7475e-16 3.1814e-15 1.5767e-15 1.1678e-15 1.0587e-15 3.8079e-19 0.0000e+00
1.2915e-03 2.7696e-17 2.5399e-16 2.9492e-15 1.4665e-15 1.0940e-15 1.0059e-15 6.6779e-19 0.0000e+00
1.4175e-03 2.5561e-17 2.3476e-16 2.7333e-15 1.3640e-15 1.0239e-15 9.5327e-16 9.5596e-19 0.0000e+00
1.5557e-03 2.3588e-17 2.1695e-16 2.5322e-15 1.2696e-15 9.5790e-16 9.0126e-16 1.3371e-18 0.0000e+00
1.7074e-03 2.1765e-17 2.0045e-16 2.3454e-15 1.1674e-15 8.9344e-16 8.4985e-16 1.7635e-18 0.0000e+00
1.8738e-03 2.0081e-17 1.8519e-16 2.1717e-15 1.0874e-15 8.3417e-16 8.0043e-16 2.1428e-18 0.0000e+00
2.0565e-03 1.8525e-17 1.7106e-16 2.0106e-15 1.0132e-15 7.7861e-16 7.5271e-16 2.6535e-18 0.0000e+00
2.2570e-03 1.7088e-17 1.5799e-16 1.8609e-15 9.3276e-16 7.2480e-16 7.0641e-16 3.1118e-18 0.0000e+00
2.4771e-03 1.5762e-17 1.4590e-16 1.7220e-15 8.7003e-16 6.7557e-16 6.6254e-16 3.7957e-18 0.0000e+00
2.7186e-03 1.4537e-17 1.3473e-16 1.5932e-15 8.0142e-16 6.2843e-16 6.2034e-16 4.4372e-18 0.0000e+00
2.9836e-03 1.3407e-17 1.2439e-16 1.4738e-15 7.4847e-16 5.8525e-16 5.8061e-16 5.1395e-18 0.0000e+00
3.2745e-03 1.2364e-17 1.1485e-16 1.3631e-15 6.9007e-16 5.4386e-16 5.4287e-16 5.8156e-18 0.0000e+00
3.5938e-03 1.1402e-17 1.0602e-16 1.2606e-15 6.3654e-16 5.0533e-16 5.0692e-16 6.7047e-18 0.0000e+00
3.9442e-03 1.0514e-17 9.7871e-17 1.1656e-15 5.8734e-16 4.6930e-16 4.7302e-16 7.3958e-18 0.0000e+00
4.3288e-03 9.6954e-18 9.0342e-17 1.0777e-15 5.4224e-16 4.3574e-16 4.4111e-16 8.1271e-18 0.0000e+00
4.7508e-03 8.9404e-18 8.3391e-17 9.9638e-16 5.0794e-16 4.0530e-16 4.1138e-16 8.5831e-18 0.0000e+00
5.2140e-03 8.2442e-18 7.6972e-17 9.2108e-16 4.6944e-16 3.7617e-16 3.8334e-16 9.0249e-18 0.0000e+00
5.7224e-03 7.6024e-18 7.1048e-17 8.5146e-16 4.3411e-16 3.4908e-16 3.5694e-16 9.0956e-18 0.0000e+00
6.2803e-03 7.0108e-18 6.5580e-17 7.8706e-16 4.0163e-16 3.2394e-16 3.3224e-16 9.0702e-18 0.0000e+00
6.8926e-03 6.4656e-18 6.0535e-17 7.2753e-16 3.7181e-16 3.0055e-16 3.0921e-16 8.9292e-18 0.0000e+00
7.5646e-03 5.9633e-18 5.5881e-17 6.7250e-16 3.4439e-16 2.7884e-16 2.8763e-16 8.6767e-18 0.0000e+00
8.3022e-03 5.5004e-18 5.1588e-17 6.2165e-16 3.1441e-16 2.5820e-16 2.6733e-16 8.4079e-18 0.0000e+00
9.1116e-03 5.0740e-18 4.7629e-17 5.7468e-16 2.9156e-16 2.3954e-16 2.4857e-16 8.1053e-18 2.4330e-23
1.0000e-02 4.6812e-18 4.3979e-17 5.3130e-16 2.7055e-16 2.2224e-16 2.3113e-16 7.7842e-18 2.0910e-22
