1.7575e-06 1.0000e-06 0.0000e+00 0.0000e+00
1.7575e-06 1.0057e-06 9.9133e-03 0.0000e+00
1.7575e-06 1.3994e-06 6.2453e-01 0.0000e+00
1.7575e-06 1.4984e-06 7.6347e-01 0.0000e+00
1.7575e-06 1.5683e-06 8.5043e-01 0.0000e+00
1.7575e-06 1.6136e-06 9.0077e-01 0.0000e+00
1.7575e-06 1.6508e-06 9.3702e-01 0.0000e+00
1.7575e-06 1.6792e-06 9.6111e-01 0.0000e+00
1.7575e-06 1.6985e-06 9.7539e-01 0.0000e+00
1.7575e-06 1.7179e-06 9.8732e-01 0.0000e+00
1.7575e-06 1.7277e-06 9.9257e-01 0.0000e+00
1.7575e-06 1.7376e-06 9.9690e-01 0.0000e+00
1.7575e-06 1.7475e-06 1.0000e+00 0.0000e+00
1.7575e-06 1.7575e-06 1.0000e+00 0.0000e+00
2.1210e-06 1.0000e-06 0.0000e+00 0.0000e+00
2.1210e-06 1.0076e-06 8.5196e-03 0.0000e+00
2.1210e-06 1.7542e-06 7.5826e-01 0.0000e+00
2.1210e-06 1.8500e-06 8.4463e-01 0.0000e+00
2.1210e-06 1.9216e-06 9.0179e-01 0.0000e+00
2.1210e-06 1.9658e-06 9.3356e-01 0.0000e+00
2.1210e-06 2.0111e-06 9.6143e-01 0.0000e+00
2.1210e-06 2.0419e-06 9.7769e-01 0.0000e+00
2.1210e-06 2.0732e-06 9.9070e-01 0.0000e+00
2.1210e-06 2.0890e-06 9.9611e-01 0.0000e+00
2.1210e-06 2.1049e-06 1.0000e+00 0.0000e+00
2.1210e-06 2.1210e-06 1.0000e+00 0.0000e+00
2.5595e-06 1.0000e-06 0.0000e+00 0.0000e+00
2.5595e-06 1.0095e-06 6.7197e-03 0.0000e+00
2.5595e-06 1.2922e-06 2.2628e-01 0.0000e+00
2.5595e-06 2.0969e-06 7.8750e-01 0.0000e+00
2.5595e-06 2.2198e-06 8.6451e-01 0.0000e+00
2.5595e-06 2.3057e-06 9.1255e-01 0.0000e+00
2.5595e-06 2.3724e-06 9.4530e-01 0.0000e+00
2.5595e-06 2.4178e-06 9.6507e-01 0.0000e+00
2.5595e-06 2.4642e-06 9.8186e-01 0.0000e+00
2.5595e-06 2.4877e-06 9.8932e-01 0.0000e+00
2.5595e-06 2.5114e-06 9.9552e-01 0.0000e+00
2.5595e-06 2.5354e-06 1.0000e+00 0.0000e+00
2.5595e-06 2.5595e-06 1.0000e+00 0.0000e+00
3.0888e-06 1.0000e-06 0.0000e+00 0.0000e+00
3.0888e-06 1.0115e-06 5.4367e-03 0.0000e+00
3.0888e-06 1.2137e-06 1.1101e-01 0.0000e+00
3.0888e-06 1.5417e-06 2.9980e-01 0.0000e+00
3.0888e-06 2.5450e-06 8.1749e-01 0.0000e+00
3.0888e-06 2.6942e-06 8.8627e-01 0.0000e+00
3.0888e-06 2.7878e-06 9.2510e-01 0.0000e+00
3.0888e-06 2.8848e-06 9.5915e-01 0.0000e+00
3.0888e-06 2.9513e-06 9.7871e-01 0.0000e+00
3.0888e-06 2.9851e-06 9.8743e-01 0.0000e+00
3.0888e-06 3.0193e-06 9.9472e-01 0.0000e+00
3.0888e-06 3.0539e-06 1.0000e+00 0.0000e+00
3.0888e-06 3.0888e-06 1.0000e+00 0.0000e+00
3.7276e-06 1.0000e-06 0.0000e+00 0.0000e+00
3.7276e-06 1.0134e-06 4.3866e-03 0.0000e+00
3.7276e-06 1.2045e-06 7.3829e-02 0.0000e+00
3.7276e-06 1.4508e-06 1.7265e-01 0.0000e+00
3.7276e-06 1.8186e-06 3.3503e-01 0.0000e+00
3.7276e-06 3.0947e-06 8.3952e-01 0.0000e+00
3.7276e-06 3.2637e-06 8.9935e-01 0.0000e+00
3.7276e-06 3.3964e-06 9.4044e-01 0.0000e+00
3.7276e-06 3.4879e-06 9.6508e-01 0.0000e+00
3.7276e-06 3.5819e-06 9.8527e-01 0.0000e+00
3.7276e-06 3.6298e-06 9.9380e-01 0.0000e+00
3.7276e-06 3.6784e-06 1.0000e+00 0.0000e+00
3.7276e-06 3.7276e-06 1.0000e+00 0.0000e+00
4.4984e-06 1.0000e-06 0.0000e+00 0.0000e+00
4.4984e-06 1.0153e-06 3.5621e-03 0.0000e+00
4.4984e-06 1.1818e-06 4.6316e-02 0.0000e+00
4.4984e-06 1.3968e-06 1.0739e-01 0.0000e+00
4.4984e-06 1.6760e-06 1.9514e-01 0.0000e+00
4.4984e-06 2.0732e-06 3.3274e-01 0.0000e+00
4.4984e-06 3.8063e-06 8.6521e-01 0.0000e+00
4.4984e-06 3.9837e-06 9.1409e-01 0.0000e+00
4.4984e-06 4.1066e-06 9.4440e-01 0.0000e+00
4.4984e-06 4.2333e-06 9.7078e-01 0.0000e+00
4.4984e-06 4.2981e-06 9.8267e-01 0.0000e+00
4.4984e-06 4.3638e-06 9.9269e-01 0.0000e+00
4.4984e-06 4.4306e-06 1.0000e+00 0.0000e+00
4.4984e-06 4.4984e-06 1.0000e+00 0.0000e+00
5.4287e-06 1.0000e-06 0.0000e+00 0.0000e+00
5.4287e-06 1.0172e-06 2.8722e-03 0.0000e+00
5.4287e-06 1.1863e-06 3.4165e-02 0.0000e+00
5.4287e-06 1.3836e-06 7.4518e-02 0.0000e+00
5.4287e-06 1.6414e-06 1.3314e-01 0.0000e+00
5.4287e-06 1.9473e-06 2.0974e-01 0.0000e+00
5.4287e-06 2.3904e-06 3.3235e-01 0.0000e+00
5.4287e-06 4.6548e-06 8.8411e-01 0.0000e+00
5.4287e-06 4.8997e-06 9.3565e-01 0.0000e+00
5.4287e-06 5.0700e-06 9.6605e-01 0.0000e+00
5.4287e-06 5.1574e-06 9.7981e-01 0.0000e+00
5.4287e-06 5.2463e-06 9.9146e-01 0.0000e+00
5.4287e-06 5.3367e-06 1.0000e+00 0.0000e+00
5.4287e-06 5.4287e-06 1.0000e+00 0.0000e+00
6.5513e-06 1.0000e-06 0.0000e+00 0.0000e+00
6.5513e-06 1.0192e-06 2.1473e-03 0.0000e+00
6.5513e-06 1.1863e-06 2.3001e-02 0.0000e+00
6.5513e-06 1.3809e-06 4.9944e-02 0.0000e+00
6.5513e-06 1.6075e-06 8.4623e-02 0.0000e+00
6.5513e-06 1.8712e-06 1.2904e-01 0.0000e+00
6.5513e-06 2.2198e-06 1.9397e-01 0.0000e+00
6.5513e-06 2.6840e-06 2.8932e-01 0.0000e+00
6.5513e-06 3.5012e-06 4.7492e-01 0.0000e+00
6.5513e-06 5.4184e-06 8.5784e-01 0.0000e+00
6.5513e-06 5.7360e-06 9.1432e-01 0.0000e+00
6.5513e-06 5.9580e-06 9.4911e-01 0.0000e+00
6.5513e-06 6.1886e-06 9.7828e-01 0.0000e+00
6.5513e-06 6.3072e-06 9.9080e-01 0.0000e+00
6.5513e-06 6.4281e-06 1.0000e+00 0.0000e+00
6.5513e-06 6.5513e-06 1.0000e+00 0.0000e+00
7.9060e-06 1.0000e-06 0.0000e+00 0.0000e+00
7.9060e-06 1.0211e-06 1.6997e-03 0.0000e+00
7.9060e-06 1.1818e-06 1.6101e-02 0.0000e+00
7.9060e-06 1.3679e-06 3.4600e-02 0.0000e+00
7.9060e-06 1.5832e-06 5.8297e-02 0.0000e+00
7.9060e-06 1.8325e-06 8.8553e-02 0.0000e+00
7.9060e-06 2.1657e-06 1.3358e-01 0.0000e+00
7.9060e-06 2.5595e-06 1.9240e-01 0.0000e+00
7.9060e-06 3.0888e-06 2.7987e-01 0.0000e+00
7.9060e-06 3.8866e-06 4.2530e-01 0.0000e+00
7.9060e-06 6.5513e-06 8.6175e-01 0.0000e+00
7.9060e-06 6.9749e-06 9.2238e-01 0.0000e+00
7.9060e-06 7.2724e-06 9.5875e-01 0.0000e+00
7.9060e-06 7.4259e-06 9.7537e-01 0.0000e+00
7.9060e-06 7.5826e-06 9.8954e-01 0.0000e+00
7.9060e-06 7.7426e-06 1.0000e+00 0.0000e+00
7.9060e-06 7.9060e-06 1.0000e+00 0.0000e+00
9.5410e-06 1.0000e-06 0.0000e+00 0.0000e+00
9.5410e-06 1.0230e-06 1.3718e-03 0.0000e+00
9.5410e-06 1.1729e-06 1.1249e-02 0.0000e+00
9.5410e-06 1.3447e-06 2.3767e-02 0.0000e+00
9.5410e-06 1.5417e-06 3.9603e-02 0.0000e+00
9.5410e-06 1.7675e-06 5.9590e-02 0.0000e+00
9.5410e-06 2.0732e-06 8.9748e-02 0.0000e+00
9.5410e-06 2.4316e-06 1.2901e-01 0.0000e+00
9.5410e-06 2.8521e-06 1.7985e-01 0.0000e+00
9.5410e-06 3.4223e-06 2.5634e-01 0.0000e+00
9.5410e-06 4.2012e-06 3.7176e-01 0.0000e+00
9.5410e-06 8.1344e-06 8.8971e-01 0.0000e+00
9.5410e-06 8.5137e-06 9.3400e-01 0.0000e+00
9.5410e-06 8.9106e-06 9.7166e-01 0.0000e+00
9.5410e-06 9.1160e-06 9.8794e-01 0.0000e+00
9.5410e-06 9.3260e-06 1.0000e+00 0.0000e+00
9.5410e-06 9.5410e-06 1.0000e+00 0.0000e+00
1.1514e-05 1.0000e-06 0.0000e+00 0.0000e+00
1.1514e-05 1.0250e-06 9.9297e-04 0.0000e+00
1.1514e-05 1.1886e-06 8.2665e-03 0.0000e+00
1.1514e-05 1.3783e-06 1.7688e-02 0.0000e+00
1.1514e-05 1.5983e-06 2.9868e-02 0.0000e+00
1.1514e-05 1.8535e-06 4.5580e-02 0.0000e+00
1.1514e-05 2.1493e-06 6.5797e-02 0.0000e+00
1.1514e-05 2.4924e-06 9.1730e-02 0.0000e+00
1.1514e-05 2.8903e-06 1.2487e-01 0.0000e+00
1.1514e-05 3.4354e-06 1.7542e-01 0.0000e+00
1.1514e-05 4.0833e-06 2.4173e-01 0.0000e+00
1.1514e-05 4.9747e-06 3.4234e-01 0.0000e+00
1.1514e-05 6.8567e-06 5.7622e-01 0.0000e+00
1.1514e-05 9.2204e-06 8.3956e-01 0.0000e+00
1.1514e-05 9.9291e-06 9.0914e-01 0.0000e+00
1.1514e-05 1.0431e-05 9.5146e-01 0.0000e+00
1.1514e-05 1.0692e-05 9.7094e-01 0.0000e+00
1.1514e-05 1.0959e-05 9.8763e-01 0.0000e+00
1.1514e-05 1.1233e-05 1.0000e+00 0.0000e+00
1.1514e-05 1.1514e-05 1.0000e+00 0.0000e+00
1.3895e-05 1.0000e-06 0.0000e+00 0.0000e+00
1.3895e-05 1.0269e-06 8.0056e-04 0.0000e+00
1.3895e-05 1.1729e-06 5.6058e-03 0.0000e+00
1.3895e-05 1.3396e-06 1.1678e-02 0.0000e+00
1.3895e-05 1.5300e-06 1.9342e-02 0.0000e+00
1.3895e-05 1.7475e-06 2.9002e-02 0.0000e+00
1.3895e-05 1.9959e-06 4.1157e-02 0.0000e+00
1.3895e-05 2.3410e-06 6.0081e-02 0.0000e+00
1.3895e-05 2.7458e-06 8.4877e-02 0.0000e+00
1.3895e-05 3.2206e-06 1.1724e-01 0.0000e+00
1.3895e-05 3.7775e-06 1.5929e-01 0.0000e+00
1.3895e-05 4.4306e-06 2.1358e-01 0.0000e+00
1.3895e-05 5.3367e-06 2.9697e-01 0.0000e+00
1.3895e-05 6.6012e-06 4.2503e-01 0.0000e+00
1.3895e-05 1.1536e-05 8.7304e-01 0.0000e+00
1.3895e-05 1.2166e-05 9.2382e-01 0.0000e+00
1.3895e-05 1.2830e-05 9.6723e-01 0.0000e+00
1.3895e-05 1.3176e-05 9.8606e-01 0.0000e+00
1.3895e-05 1.3530e-05 1.0000e+00 0.0000e+00
1.3895e-05 1.3895e-05 1.0000e+00 0.0000e+00
1.6768e-05 1.0000e-06 0.0000e+00 0.0000e+00
1.6768e-05 1.0289e-06 6.3071e-04 0.0000e+00
1.6768e-05 1.1863e-06 4.4710e-03 0.0000e+00
1.6768e-05 1.3679e-06 9.4122e-03 0.0000e+00
1.6768e-05 1.5772e-06 1.5762e-02 0.0000e+00
1.6768e-05 1.8186e-06 2.3911e-02 0.0000e+00
1.6768e-05 2.0969e-06 3.4353e-02 0.0000e+00
1.6768e-05 2.4178e-06 4.7709e-02 0.0000e+00
1.6768e-05 2.7878e-06 6.4760e-02 0.0000e+00
1.6768e-05 3.2145e-06 8.6476e-02 0.0000e+00
1.6768e-05 3.7064e-06 1.1406e-01 0.0000e+00
1.6768e-05 4.3971e-06 1.5735e-01 0.0000e+00
1.6768e-05 5.2165e-06 2.1439e-01 0.0000e+00
1.6768e-05 6.1886e-06 2.8895e-01 0.0000e+00
1.6768e-05 7.5539e-06 4.0435e-01 0.0000e+00
1.6768e-05 1.4134e-05 8.8954e-01 0.0000e+00
1.6768e-05 1.4963e-05 9.4130e-01 0.0000e+00
1.6768e-05 1.5395e-05 9.6504e-01 0.0000e+00
1.6768e-05 1.5840e-05 9.8521e-01 0.0000e+00
1.6768e-05 1.6298e-05 1.0000e+00 0.0000e+00
1.6768e-05 1.6768e-05 1.0000e+00 0.0000e+00
2.0236e-05 1.0000e-06 0.0000e+00 0.0000e+00
2.0236e-05 1.0308e-06 4.8133e-04 0.0000e+00
2.0236e-05 1.1640e-06 2.7677e-03 0.0000e+00
2.0236e-05 1.3550e-06 6.4564e-03 0.0000e+00
2.0236e-05 1.5772e-06 1.1283e-02 0.0000e+00
2.0236e-05 1.8360e-06 1.7589e-02 0.0000e+00
2.0236e-05 2.1371e-06 2.5816e-02 0.0000e+00
2.0236e-05 2.4877e-06 3.6532e-02 0.0000e+00
2.0236e-05 2.8957e-06 5.0463e-02 0.0000e+00
2.0236e-05 3.3707e-06 6.8534e-02 0.0000e+00
2.0236e-05 3.9237e-06 9.1916e-02 0.0000e+00
2.0236e-05 4.5673e-06 1.2208e-01 0.0000e+00
2.0236e-05 5.3165e-06 1.6087e-01 0.0000e+00
2.0236e-05 6.3794e-06 2.2253e-01 0.0000e+00
2.0236e-05 7.6549e-06 3.0474e-01 0.0000e+00
2.0236e-05 9.4688e-06 4.3467e-01 0.0000e+00
2.0236e-05 1.6360e-05 8.7415e-01 0.0000e+00
2.0236e-05 1.7384e-05 9.3044e-01 0.0000e+00
2.0236e-05 1.7920e-05 9.5685e-01 0.0000e+00
2.0236e-05 1.8473e-05 9.8037e-01 0.0000e+00
2.0236e-05 1.9043e-05 1.0000e+00 0.0000e+00
2.0236e-05 1.9630e-05 1.0000e+00 0.0000e+00
2.0236e-05 2.0236e-05 1.0000e+00 0.0000e+00
2.4421e-05 1.0000e-06 0.0000e+00 0.0000e+00
2.4421e-05 1.0328e-06 3.7728e-04 0.0000e+00
2.4421e-05 1.1751e-06 2.1901e-03 0.0000e+00
2.4421e-05 1.3371e-06 4.4724e-03 0.0000e+00
2.4421e-05 1.5214e-06 7.3434e-03 0.0000e+00
2.4421e-05 1.7310e-06 1.0952e-02 0.0000e+00
2.4421e-05 1.9696e-06 1.5484e-02 0.0000e+00
2.4421e-05 2.2410e-06 2.1170e-02 0.0000e+00
2.4421e-05 2.5498e-06 2.8295e-02 0.0000e+00
2.4421e-05 2.9012e-06 3.7214e-02 0.0000e+00
2.4421e-05 3.4094e-06 5.1719e-02 0.0000e+00
2.4421e-05 4.0065e-06 7.0848e-02 0.0000e+00
2.4421e-05 4.7082e-06 9.6014e-02 0.0000e+00
2.4421e-05 5.5327e-06 1.2903e-01 0.0000e+00
2.4421e-05 6.5017e-06 1.7223e-01 0.0000e+00
2.4421e-05 7.6404e-06 2.2853e-01 0.0000e+00
2.4421e-05 8.9785e-06 3.0157e-01 0.0000e+00
2.4421e-05 1.0897e-05 4.1830e-01 0.0000e+00
2.4421e-05 1.4570e-05 6.6455e-01 0.0000e+00
2.4421e-05 1.8264e-05 8.8123e-01 0.0000e+00
2.4421e-05 1.9482e-05 9.4439e-01 0.0000e+00
2.4421e-05 2.0781e-05 1.0000e+00 0.0000e+00
2.4421e-05 2.1463e-05 1.0000e+00 0.0000e+00
2.4421e-05 2.4421e-05 1.0000e+00 0.0000e+00
2.9471e-05 1.0000e-06 0.0000e+00 0.0000e+00
2.9471e-05 1.0348e-06 3.2153e-04 0.0000e+00
2.9471e-05 1.1863e-06 1.8842e-03 0.0000e+00
2.9471e-05 1.3601e-06 3.8798e-03 0.0000e+00
2.9471e-05 1.5594e-06 6.4262e-03 0.0000e+00
2.9471e-05 1.7878e-06 9.6727e-03 0.0000e+00
2.9471e-05 2.0497e-06 1.3808e-02 0.0000e+00
2.9471e-05 2.3499e-06 1.9070e-02 0.0000e+00
2.9471e-05 2.6942e-06 2.5759e-02 0.0000e+00
2.9471e-05 3.0888e-06 3.4253e-02 0.0000e+00
2.9471e-05 3.5413e-06 4.5026e-02 0.0000e+00
2.9471e-05 4.0601e-06 5.8673e-02 0.0000e+00
2.9471e-05 4.6548e-06 7.5941e-02 0.0000e+00
2.9471e-05 5.3367e-06 9.7763e-02 0.0000e+00
2.9471e-05 6.1185e-06 1.2531e-01 0.0000e+00
2.9471e-05 7.0147e-06 1.6005e-01 0.0000e+00
2.9471e-05 8.3219e-06 2.1708e-01 0.0000e+00
2.9471e-05 9.8727e-06 2.9315e-01 0.0000e+00
2.9471e-05 1.1712e-05 3.9438e-01 0.0000e+00
2.9471e-05 1.3895e-05 5.2768e-01 0.0000e+00
2.9471e-05 2.1667e-05 9.3309e-01 0.0000e+00
2.9471e-05 2.3200e-05 1.0000e+00 0.0000e+00
2.9471e-05 2.4007e-05 1.0000e+00 0.0000e+00
2.9471e-05 2.9471e-05 1.0000e+00 0.0000e+00
3.5565e-05 1.0000e-06 0.0000e+00 0.0000e+00
3.5565e-05 1.0367e-06 2.4618e-04 0.0000e+00
3.5565e-05 1.1977e-06 1.4565e-03 0.0000e+00
3.5565e-05 1.3836e-06 3.0243e-03 0.0000e+00
3.5565e-05 1.5983e-06 5.0537e-03 0.0000e+00
3.5565e-05 1.8464e-06 7.6780e-03 0.0000e+00
3.5565e-05 2.1331e-06 1.1069e-02 0.0000e+00
3.5565e-05 2.4642e-06 1.5445e-02 0.0000e+00
3.5565e-05 2.8467e-06 2.1090e-02 0.0000e+00
3.5565e-05 3.2886e-06 2.8361e-02 0.0000e+00
3.5565e-05 3.7990e-06 3.7720e-02 0.0000e+00
3.5565e-05 4.3888e-06 4.9754e-02 0.0000e+00
3.5565e-05 5.0700e-06 6.5217e-02 0.0000e+00
3.5565e-05 5.8570e-06 8.5077e-02 0.0000e+00
3.5565e-05 6.7662e-06 1.1059e-01 0.0000e+00
3.5565e-05 7.8165e-06 1.4338e-01 0.0000e+00
3.5565e-05 9.0298e-06 1.8561e-01 0.0000e+00
3.5565e-05 1.0431e-05 2.4019e-01 0.0000e+00
3.5565e-05 1.2051e-05 3.1107e-01 0.0000e+00
3.5565e-05 1.3921e-05 4.0345e-01 0.0000e+00
3.5565e-05 1.6082e-05 5.2321e-01 0.0000e+00
3.5565e-05 2.3916e-05 8.9695e-01 0.0000e+00
3.5565e-05 2.5705e-05 9.6713e-01 0.0000e+00
3.5565e-05 2.6649e-05 1.0000e+00 0.0000e+00
3.5565e-05 2.7628e-05 1.0000e+00 0.0000e+00
3.5565e-05 3.5565e-05 1.0000e+00 0.0000e+00
4.2919e-05 1.0000e-06 0.0000e+00 0.0000e+00
4.2919e-05 1.0387e-06 1.8049e-04 0.0000e+00
4.2919e-05 1.2091e-06 1.0782e-03 0.0000e+00
4.2919e-05 1.4074e-06 2.2578e-03 0.0000e+00
4.2919e-05 1.6383e-06 3.8065e-03 0.0000e+00
4.2919e-05 1.9070e-06 5.8382e-03 0.0000e+00
4.2919e-05 2.2198e-06 8.5012e-03 0.0000e+00
4.2919e-05 2.5840e-06 1.1988e-02 0.0000e+00
4.2919e-05 3.0078e-06 1.6551e-02 0.0000e+00
4.2919e-05 3.5012e-06 2.2515e-02 0.0000e+00
4.2919e-05 4.0755e-06 3.0308e-02 0.0000e+00
4.2919e-05 4.7440e-06 4.0484e-02 0.0000e+00
4.2919e-05 5.5222e-06 5.3772e-02 0.0000e+00
4.2919e-05 6.4281e-06 7.1138e-02 0.0000e+00
4.2919e-05 7.4825e-06 9.3878e-02 0.0000e+00
4.2919e-05 8.7099e-06 1.2377e-01 0.0000e+00
4.2919e-05 9.7608e-06 1.5194e-01 0.0000e+00
4.2919e-05 1.0939e-05 1.8688e-01 0.0000e+00
4.2919e-05 1.2258e-05 2.3055e-01 0.0000e+00
4.2919e-05 1.3738e-05 2.8569e-01 0.0000e+00
4.2919e-05 1.5395e-05 3.5611e-01 0.0000e+00
4.2919e-05 1.7253e-05 4.4676e-01 0.0000e+00
4.2919e-05 1.9334e-05 5.6129e-01 0.0000e+00
4.2919e-05 2.4282e-05 7.9792e-01 0.0000e+00
4.2919e-05 2.6198e-05 8.7362e-01 0.0000e+00
4.2919e-05 2.7212e-05 9.0944e-01 0.0000e+00
4.2919e-05 2.8265e-05 9.4244e-01 0.0000e+00
4.2919e-05 2.9359e-05 9.7261e-01 0.0000e+00
4.2919e-05 3.0495e-05 1.0000e+00 0.0000e+00
4.2919e-05 3.1675e-05 1.0000e+00 0.0000e+00
4.2919e-05 4.2919e-05 1.0000e+00 0.0000e+00
5.1795e-05 1.0000e-06 0.0000e+00 0.0000e+00
5.1795e-05 1.0407e-06 1.4865e-04 0.0000e+00
5.1795e-05 1.1729e-06 6.8091e-04 0.0000e+00
5.1795e-05 1.3219e-06 1.3414e-03 0.0000e+00
5.1795e-05 1.4899e-06 2.1605e-03 0.0000e+00
5.1795e-05 1.7475e-06 3.5868e-03 0.0000e+00
5.1795e-05 2.0497e-06 5.4846e-03 0.0000e+00
5.1795e-05 2.4041e-06 8.0075e-03 0.0000e+00
5.1795e-05 2.8198e-06 1.1359e-02 0.0000e+00
5.1795e-05 3.3074e-06 1.5808e-02 0.0000e+00
5.1795e-05 3.8792e-06 2.1710e-02 0.0000e+00
5.1795e-05 4.5500e-06 2.9541e-02 0.0000e+00
5.1795e-05 5.3367e-06 3.9934e-02 0.0000e+00
5.1795e-05 6.2595e-06 5.3747e-02 0.0000e+00
5.1795e-05 7.0548e-06 6.6851e-02 0.0000e+00
5.1795e-05 7.9512e-06 8.3151e-02 0.0000e+00
5.1795e-05 8.9615e-06 1.0352e-01 0.0000e+00
5.1795e-05 1.0100e-05 1.2916e-01 0.0000e+00
5.1795e-05 1.1384e-05 1.6176e-01 0.0000e+00
5.1795e-05 1.2830e-05 2.0386e-01 0.0000e+00
5.1795e-05 1.3895e-05 2.3820e-01 0.0000e+00
5.1795e-05 1.5048e-05 2.7993e-01 0.0000e+00
5.1795e-05 1.6298e-05 3.3138e-01 0.0000e+00
5.1795e-05 1.7650e-05 3.9562e-01 0.0000e+00
5.1795e-05 1.9115e-05 4.7533e-01 0.0000e+00
5.1795e-05 2.4282e-05 7.2149e-01 0.0000e+00
5.1795e-05 2.5270e-05 7.6377e-01 0.0000e+00
5.1795e-05 2.6297e-05 8.0292e-01 0.0000e+00
5.1795e-05 2.7367e-05 8.3896e-01 0.0000e+00
5.1795e-05 2.8480e-05 8.7203e-01 0.0000e+00
5.1795e-05 2.9639e-05 9.0233e-01 0.0000e+00
5.1795e-05 3.0844e-05 9.3008e-01 0.0000e+00
5.1795e-05 3.2099e-05 9.5548e-01 0.0000e+00
5.1795e-05 3.3405e-05 9.7873e-01 0.0000e+00
5.1795e-05 3.4764e-05 1.0000e+00 0.0000e+00
5.1795e-05 3.6178e-05 1.0000e+00 0.0000e+00
5.1795e-05 5.1795e-05 1.0000e+00 0.0000e+00
6.2506e-05 1.0000e-06 0.0000e+00 0.0000e+00
6.2506e-05 1.0427e-06 1.3101e-04 0.0000e+00
6.2506e-05 1.1818e-06 6.0430e-04 0.0000e+00
6.2506e-05 1.3396e-06 1.1980e-03 0.0000e+00
6.2506e-05 1.5185e-06 1.9423e-03 0.0000e+00
6.2506e-05 1.7212e-06 2.8750e-03 0.0000e+00
6.2506e-05 1.9510e-06 4.0433e-03 0.0000e+00
6.2506e-05 2.2114e-06 5.5060e-03 0.0000e+00
6.2506e-05 2.5066e-06 7.3367e-03 0.0000e+00
6.2506e-05 2.8413e-06 9.6269e-03 0.0000e+00
6.2506e-05 3.2206e-06 1.2491e-02 0.0000e+00
6.2506e-05 3.6505e-06 1.6073e-02 0.0000e+00
6.2506e-05 4.1379e-06 2.0552e-02 0.0000e+00
6.2506e-05 4.6903e-06 2.6155e-02 0.0000e+00
6.2506e-05 5.3165e-06 3.3170e-02 0.0000e+00
6.2506e-05 6.0262e-06 4.1962e-02 0.0000e+00
6.2506e-05 6.8307e-06 5.3009e-02 0.0000e+00
6.2506e-05 7.7426e-06 6.6941e-02 0.0000e+00
6.2506e-05 8.7763e-06 8.4614e-02 0.0000e+00
6.2506e-05 9.9479e-06 1.0724e-01 0.0000e+00
6.2506e-05 1.1276e-05 1.3663e-01 0.0000e+00
6.2506e-05 1.2258e-05 1.6071e-01 0.0000e+00
6.2506e-05 1.3327e-05 1.9009e-01 0.0000e+00
6.2506e-05 1.4488e-05 2.2659e-01 0.0000e+00
6.2506e-05 1.5750e-05 2.7299e-01 0.0000e+00
6.2506e-05 1.7122e-05 3.3362e-01 0.0000e+00
6.2506e-05 1.7853e-05 3.6923e-01 0.0000e+00
6.2506e-05 1.9408e-05 4.5947e-01 0.0000e+00
6.2506e-05 2.3916e-05 6.7463e-01 0.0000e+00
6.2506e-05 2.4936e-05 7.1760e-01 0.0000e+00
6.2506e-05 2.6000e-05 7.5682e-01 0.0000e+00
6.2506e-05 2.7109e-05 7.9247e-01 0.0000e+00
