2.0500e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2336e-06 2.6427e-17 6.1327e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4337e-06 7.3874e-17 1.7170e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6517e-06 1.3437e-16 3.1272e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8892e-06 2.0518e-16 4.7803e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1480e-06 2.8488e-16 6.6431e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4299e-06 3.7259e-16 8.6969e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7371e-06 4.6763e-16 1.0931e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0719e-06 5.6931e-16 1.3341e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4366e-06 6.7681e-16 1.5925e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8340e-06 7.8908e-16 1.8686e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2669e-06 9.0499e-16 2.1629e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7387e-06 1.0241e-15 2.4760e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2527e-06 1.1467e-15 2.8090e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8128e-06 1.2608e-15 3.1629e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.4230e-06 1.3576e-15 3.5389e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.0879e-06 1.4548e-15 3.9386e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.8123e-06 1.5543e-15 4.3635e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6016e-06 1.6721e-15 4.8154e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0462e-05 1.8016e-15 5.2960e-16 1.6098e-17 4.0441e-17 1.4320e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.1399e-05 1.9583e-15 5.8069e-16 8.1895e-17 2.0575e-16 7.2882e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.2420e-05 2.1327e-15 6.3493e-16 1.6978e-16 4.2633e-16 1.5102e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.3532e-05 2.3051e-15 6.9231e-16 2.6981e-16 6.7675e-16 2.3960e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.4744e-05 2.4504e-15 7.5267e-16 3.8925e-16 9.7529e-16 3.4508e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.6065e-05 2.5490e-15 8.1567e-16 5.1307e-16 1.2835e-15 4.5360e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.7504e-05 2.6079e-15 8.7954e-16 6.5194e-16 1.6294e-15 5.7505e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.9071e-05 2.6322e-15 9.3162e-16 7.9484e-16 1.9860e-15 6.9967e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.0780e-05 2.6190e-15 9.7969e-16 9.4421e-16 2.3620e-15 8.3053e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.2641e-05 2.5888e-15 1.0282e-15 1.0749e-15 2.7549e-15 9.6678e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.4669e-05 2.5345e-15 1.0760e-15 1.2003e-15 3.1745e-15 1.1122e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.6878e-05 2.4683e-15 1.1340e-15 1.3127e-15 3.5892e-15 1.2575e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.9286e-05 2.3906e-15 1.1956e-15 1.4321e-15 3.9459e-15 1.4111e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.1909e-05 2.3048e-15 1.2666e-15 1.5507e-15 4.2717e-15 1.5682e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.4767e-05 2.2135e-15 1.3400e-15 1.6875e-15 4.6026e-15 1.7326e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.7881e-05 2.1204e-15 1.4157e-15 1.8465e-15 4.9425e-15 1.8995e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.1274e-05 2.0239e-15 1.4795e-15 2.0279e-15 5.2871e-15 2.0484e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.4971e-05 1.9283e-15 1.5297e-15 2.2400e-15 5.6282e-15 2.1799e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.8999e-05 1.8330e-15 1.5581e-15 2.4553e-15 6.0426e-15 2.3014e-15 0.0000e+00 0.0000e+00 0.0000e+00
5.3388e-05 1.7390e-15 1.5660e-15 2.6497e-15 6.4307e-15 2.4253e-15 0.0000e+00 0.0000e+00 0.0000e+00
5.8170e-05 1.6469e-15 1.5602e-15 2.7841e-15 6.8306e-15 2.5400e-15 0.0000e+00 0.0000e+00 0.0000e+00
6.3380e-05 1.5572e-15 1.5395e-15 2.8618e-15 7.2231e-15 2.6622e-15 0.0000e+00 0.0000e+00 0.0000e+00
6.9057e-05 1.4704e-15 1.5074e-15 2.9009e-15 7.5082e-15 2.7792e-15 0.0000e+00 0.0000e+00 0.0000e+00
7.5243e-05 1.3866e-15 1.4664e-15 2.8901e-15 7.7212e-15 2.8997e-15 0.0000e+00 0.0000e+00 0.0000e+00
