3.7885e-05 5.4400e-15 1.0319e-15 8.9474e-15 2.1214e-15 3.1166e-16 5.7523e-17 0.0000e+00 0.0000e+00
4.0892e-05 5.2904e-15 1.1113e-15 9.4023e-15 2.2330e-15 3.3323e-16 6.1565e-17 0.0000e+00 0.0000e+00
4.4138e-05 5.1291e-15 1.1891e-15 9.8746e-15 2.3343e-15 3.5584e-16 6.5798e-17 0.0000e+00 0.0000e+00
4.7641e-05 4.9531e-15 1.2584e-15 1.0402e-14 2.4441e-15 3.7955e-16 7.0234e-17 0.0000e+00 0.0000e+00
5.1423e-05 4.7701e-15 1.3083e-15 1.0942e-14 2.5524e-15 4.0441e-16 7.4888e-17 0.0000e+00 0.0000e+00
5.5504e-05 4.5853e-15 1.3383e-15 1.1511e-14 2.6612e-15 4.2548e-16 7.9777e-17 0.0000e+00 0.0000e+00
5.9910e-05 4.3981e-15 1.3538e-15 1.2068e-14 2.7968e-15 4.4477e-16 8.4920e-17 0.0000e+00 0.0000e+00
6.4665e-05 4.2086e-15 1.3545e-15 1.2488e-14 2.9428e-15 4.6252e-16 9.0337e-17 0.0000e+00 0.0000e+00
6.9798e-05 4.0223e-15 1.3454e-15 1.2851e-14 3.1030e-15 4.8250e-16 9.5180e-17 0.0000e+00 0.0000e+00
7.5338e-05 3.8370e-15 1.3246e-15 1.3035e-14 3.2940e-15 5.0234e-16 9.9320e-17 0.0000e+00 0.0000e+00
8.1317e-05 3.6567e-15 1.2983e-15 1.3117e-14 3.4999e-15 5.2223e-16 1.0341e-16 0.0000e+00 0.0000e+00
8.7772e-05 3.4806e-15 1.2660e-15 1.3080e-14 3.7200e-15 5.4475e-16 1.0774e-16 0.0000e+00 0.0000e+00
9.4739e-05 3.3082e-15 1.2294e-15 1.2942e-14 3.8991e-15 5.6807e-16 1.1201e-16 0.0000e+00 0.0000e+00
1.0226e-04 3.1422e-15 1.1896e-15 1.2724e-14 4.0568e-15 5.9483e-16 1.1682e-16 0.0000e+00 0.0000e+00
1.1037e-04 2.9817e-15 1.1475e-15 1.2461e-14 4.1441e-15 6.2230e-16 1.2182e-16 0.0000e+00 0.0000e+00
1.1914e-04 2.8263e-15 1.1049e-15 1.2145e-14 4.1907e-15 6.5221e-16 1.2707e-16 0.0000e+00 0.0000e+00
1.2859e-04 2.6776e-15 1.0605e-15 1.1788e-14 4.1918e-15 6.8009e-16 1.3336e-16 0.0000e+00 0.0000e+00
1.3880e-04 2.5344e-15 1.0165e-15 1.1403e-14 4.1564e-15 7.0364e-16 1.4087e-16 0.0000e+00 0.0000e+00
1.4982e-04 2.3977e-15 9.7190e-16 1.0997e-14 4.0921e-15 7.2092e-16 1.4820e-16 0.0000e+00 0.0000e+00
1.6171e-04 2.2666e-15 9.2831e-16 1.0577e-14 4.0119e-15 7.3326e-16 1.5651e-16 0.0000e+00 0.0000e+00
1.7454e-04 2.1418e-15 8.8534e-16 1.0151e-14 3.9130e-15 7.3616e-16 1.6447e-16 0.0000e+00 0.0000e+00
1.8840e-04 2.0225e-15 8.4323e-16 9.7296e-15 3.7954e-15 7.3462e-16 1.7118e-16 3.7980e-19 0.0000e+00
2.0335e-04 1.9092e-15 8.0181e-16 9.3018e-15 3.6731e-15 7.2902e-16 1.7658e-16 1.7434e-18 0.0000e+00
2.1949e-04 1.8011e-15 7.6193e-16 8.8842e-15 3.5437e-15 7.1704e-16 1.7974e-16 3.6921e-18 0.0000e+00
2.3691e-04 1.6986e-15 7.2331e-16 8.4679e-15 3.4096e-15 7.0145e-16 1.8082e-16 6.3951e-18 0.0000e+00
2.5572e-04 1.6011e-15 6.8601e-16 8.0650e-15 3.2729e-15 6.8412e-16 1.8016e-16 9.1648e-18 0.0000e+00
2.7601e-04 1.5087e-15 6.5010e-16 7.6683e-15 3.1377e-15 6.6441e-16 1.7808e-16 1.2650e-17 0.0000e+00
2.9792e-04 1.4212e-15 6.1559e-16 7.2867e-15 3.0001e-15 6.4295e-16 1.7489e-16 1.6034e-17 0.0000e+00
3.2157e-04 1.3382e-15 5.8250e-16 6.9170e-15 2.8641e-15 6.1958e-16 1.7114e-16 1.9734e-17 0.0000e+00
3.4709e-04 1.2596e-15 5.5071e-16 6.5578e-15 2.7318e-15 5.9620e-16 1.6666e-16 2.3729e-17 0.0000e+00
3.7464e-04 1.1853e-15 5.2047e-16 6.2144e-15 2.6008e-15 5.7288e-16 1.6142e-16 2.7840e-17 0.0000e+00
4.0438e-04 1.1151e-15 4.9161e-16 5.8843e-15 2.4743e-15 5.4880e-16 1.5604e-16 3.2314e-17 0.0000e+00
4.3648e-04 1.0488e-15 4.6411e-16 5.5679e-15 2.3504e-15 5.2478e-16 1.5040e-16 3.6774e-17 4.3043e-20
4.7112e-04 9.8608e-16 4.3793e-16 5.2650e-15 2.2314e-15 5.0101e-16 1.4459e-16 4.1082e-17 1.2606e-19
5.0852e-04 9.2692e-16 4.1305e-16 4.9744e-15 2.1158e-15 4.7764e-16 1.3869e-16 4.5462e-17 2.3606e-19
5.4888e-04 8.7110e-16 3.8941e-16 4.6984e-15 2.0052e-15 4.5503e-16 1.3277e-16 4.9359e-17 3.8785e-19
5.9244e-04 8.1847e-16 3.6699e-16 4.4353e-15 1.8989e-15 4.3272e-16 1.2689e-16 5.2804e-17 5.6525e-19
6.3947e-04 7.6885e-16 3.4572e-16 4.1850e-15 1.7965e-15 4.1127e-16 1.2116e-16 5.5292e-17 7.3478e-19
6.9023e-04 7.2209e-16 3.2557e-16 3.9464e-15 1.6990e-15 3.9031e-16 1.1545e-16 5.7939e-17 9.2245e-19
7.4501e-04 6.7805e-16 3.0647e-16 3.7205e-15 1.6058e-15 3.7010e-16 1.0987e-16 5.9574e-17 1.1556e-18
8.0415e-04 6.3657e-16 2.8843e-16 3.5061e-15 1.5166e-15 3.5079e-16 1.0450e-16 5.9922e-17 1.3735e-18
8.6797e-04 5.9753e-16 2.7137e-16 3.3028e-15 1.4319e-15 3.3212e-16 9.9235e-17 5.9778e-17 1.6504e-18
9.3687e-04 5.6079e-16 2.5525e-16 3.1099e-15 1.3513e-15 3.1433e-16 9.4153e-17 5.9462e-17 1.9101e-18
1.0112e-03 5.2622e-16 2.4003e-16 2.9277e-15 1.2744e-15 2.9729e-16 8.9292e-17 5.8578e-17 2.1908e-18
1.0915e-03 4.9371e-16 2.2564e-16 2.7553e-15 1.2016e-15 2.8093e-16 8.4582e-17 5.7638e-17 2.5267e-18
1.1781e-03 4.6312e-16 2.1208e-16 2.5924e-15 1.1324e-15 2.6540e-16 8.0091e-17 5.6487e-17 2.8476e-18
1.2716e-03 4.3439e-16 1.9929e-16 2.4382e-15 1.0669e-15 2.5054e-16 7.5765e-17 5.4502e-17 3.1712e-18
1.3726e-03 4.0738e-16 1.8724e-16 2.2928e-15 1.0049e-15 2.3646e-16 7.1649e-17 5.3119e-17 3.5416e-18
1.4815e-03 3.8200e-16 1.7587e-16 2.1555e-15 9.4610e-16 2.2302e-16 6.7701e-17 5.0918e-17 3.8481e-18
1.5991e-03 3.5816e-16 1.6517e-16 2.0259e-15 8.9056e-16 2.1031e-16 6.3953e-17 4.8832e-17 4.1154e-18
1.7260e-03 3.3577e-16 1.5509e-16 1.9038e-15 8.3805e-16 1.9821e-16 6.0370e-17 4.6774e-17 4.3268e-18
1.8630e-03 3.1475e-16 1.4561e-16 1.7887e-15 7.8836e-16 1.8677e-16 5.6974e-17 4.4828e-17 4.5018e-18
2.0109e-03 2.9501e-16 1.3668e-16 1.6802e-15 7.4150e-16 1.7594e-16 5.3737e-17 4.2875e-17 4.5890e-18
2.1705e-03 2.7648e-16 1.2828e-16 1.5780e-15 6.9727e-16 1.6566e-16 5.0674e-17 4.0997e-17 4.6257e-18
2.3428e-03 2.5910e-16 1.2038e-16 1.4819e-15 6.5549e-16 1.5595e-16 4.7761e-17 3.9200e-17 4.5884e-18
2.5288e-03 2.4279e-16 1.1295e-16 1.3913e-15 6.1614e-16 1.4676e-16 4.5007e-17 3.6929e-17 4.5150e-18
2.7295e-03 2.2748e-16 1.0597e-16 1.3061e-15 5.7901e-16 1.3810e-16 4.2394e-17 3.5324e-17 4.4550e-18
2.9461e-03 2.1313e-16 9.9412e-17 1.2260e-15 5.4405e-16 1.2990e-16 3.9926e-17 3.3304e-17 4.3383e-18
3.1800e-03 1.9967e-16 9.3249e-17 1.1506e-15 5.1110e-16 1.2217e-16 3.7587e-17 3.1373e-17 4.2082e-18
3.4324e-03 1.8705e-16 8.7461e-17 1.0798e-15 4.8010e-16 1.1488e-16 3.5381e-17 3.0057e-17 4.0698e-18
3.7048e-03 1.7522e-16 8.2023e-17 1.0132e-15 4.5092e-16 1.0800e-16 3.3293e-17 2.8341e-17 3.9271e-18
3.9989e-03 1.6413e-16 7.6920e-17 9.5065e-16 4.2344e-16 1.0152e-16 3.1326e-17 2.6751e-17 3.7831e-18
4.3163e-03 1.5374e-16 7.2128e-17 8.9186e-16 3.9761e-16 9.5416e-17 2.9466e-17 2.5248e-17 3.5876e-18
4.6589e-03 1.4400e-16 6.7632e-17 8.3667e-16 3.7331e-16 8.9663e-17 2.7715e-17 2.3845e-17 3.4484e-18
5.0287e-03 1.3488e-16 6.3412e-17 7.8485e-16 3.5047e-16 8.4250e-17 2.6061e-17 2.2546e-17 3.3132e-18
5.4278e-03 1.2633e-16 5.9454e-17 7.3618e-16 3.2899e-16 7.9152e-17 2.4505e-17 2.1326e-17 3.1329e-18
5.8587e-03 1.1832e-16 5.5742e-17 6.9052e-16 3.0882e-16 7.4360e-17 2.3037e-17 1.9805e-17 3.0096e-18
6.3237e-03 1.1083e-16 5.2260e-17 6.4766e-16 2.8987e-16 6.9848e-17 2.1656e-17 1.8770e-17 2.8442e-18
6.8256e-03 1.0381e-16 4.8996e-17 6.0746e-16 2.7207e-16 6.5609e-17 2.0355e-17 1.7800e-17 2.6869e-18
7.3674e-03 9.7232e-17 4.5935e-17 5.6974e-16 2.5535e-16 6.1622e-17 1.9131e-17 1.6561e-17 2.5402e-18
7.9522e-03 9.1078e-17 4.3066e-17 5.3438e-16 2.3967e-16 5.7877e-17 1.7980e-17 1.5737e-17 2.3998e-18
8.5833e-03 8.5317e-17 4.0378e-17 5.0121e-16 2.2494e-16 5.4357e-17 1.6897e-17 1.4657e-17 2.3127e-18
9.2646e-03 7.9926e-17 3.7859e-17 4.7011e-16 2.1112e-16 5.1051e-17 1.5880e-17 1.3961e-17 2.1882e-18
1.0000e-02 7.4881e-17 3.5499e-17 4.4097e-16 1.9816e-16 4.7946e-17 1.4923e-17 1.3023e-17 2.0295e-18
