3.9888e-05 4.7987e-14 0.0000e+00 0.0000e+00
4.3735e-05 5.1173e-14 0.0000e+00 0.0000e+00
4.7953e-05 5.3105e-14 0.0000e+00 0.0000e+00
5.2578e-05 5.4016e-14 0.0000e+00 0.0000e+00
5.7648e-05 5.3838e-14 0.0000e+00 0.0000e+00
6.3208e-05 5.3141e-14 0.0000e+00 0.0000e+00
6.9304e-05 5.1940e-14 0.0000e+00 0.0000e+00
7.5988e-05 5.0378e-14 0.0000e+00 0.0000e+00
8.3317e-05 4.8638e-14 0.0000e+00 0.0000e+00
9.1352e-05 4.6648e-14 0.0000e+00 0.0000e+00
1.0016e-04 4.4608e-14 0.0000e+00 0.0000e+00
1.0982e-04 4.2499e-14 4.5357e-17 0.0000e+00
1.2041e-04 4.0365e-14 1.1564e-16 0.0000e+00
1.3203e-04 3.8235e-14 1.9144e-16 0.0000e+00
1.4476e-04 3.6134e-14 2.6664e-16 0.0000e+00
1.5872e-04 3.4079e-14 3.5220e-16 0.0000e+00
1.7403e-04 3.2085e-14 4.3734e-16 0.0000e+00
1.9081e-04 3.0175e-14 5.2523e-16 0.0000e+00
2.0921e-04 2.8324e-14 6.1405e-16 0.0000e+00
2.2939e-04 2.6553e-14 6.8773e-16 0.0000e+00
2.5151e-04 2.4874e-14 7.6825e-16 0.0000e+00
2.7577e-04 2.3269e-14 8.4380e-16 0.0000e+00
3.0237e-04 2.1753e-14 9.1253e-16 0.0000e+00
3.3153e-04 2.0313e-14 9.5892e-16 0.0000e+00
3.6350e-04 1.8958e-14 1.0101e-15 0.0000e+00
3.9856e-04 1.7677e-14 1.0457e-15 0.0000e+00
4.3700e-04 1.6474e-14 1.0571e-15 0.0000e+00
4.7914e-04 1.5342e-14 1.0716e-15 0.0000e+00
5.2535e-04 1.4281e-14 1.0765e-15 0.0000e+00
5.7602e-04 1.3287e-14 1.0608e-15 0.0000e+00
6.3157e-04 1.2354e-14 1.0431e-15 0.0000e+00
6.9248e-04 1.1483e-14 1.0155e-15 0.0000e+00
7.5927e-04 1.0668e-14 9.8758e-16 0.0000e+00
8.3249e-04 9.9073e-15 9.5350e-16 0.0000e+00
9.1278e-04 9.1969e-15 9.2018e-16 0.0000e+00
1.0008e-03 8.5353e-15 8.7547e-16 0.0000e+00
1.0973e-03 7.9187e-15 8.4039e-16 0.0000e+00
1.2032e-03 7.3439e-15 7.9609e-16 0.0000e+00
1.3192e-03 6.8093e-15 7.5292e-16 0.0000e+00
1.4464e-03 6.3116e-15 7.1121e-16 0.0000e+00
1.5859e-03 5.8492e-15 6.7118e-16 0.0000e+00
1.7389e-03 5.4192e-15 6.3297e-16 0.0000e+00
1.9066e-03 5.0199e-15 5.9665e-16 1.2900e-21
2.0904e-03 4.6489e-15 5.5539e-16 9.3935e-21
2.2921e-03 4.3047e-15 5.2368e-16 2.4092e-20
2.5131e-03 3.9852e-15 4.9334e-16 4.0067e-20
2.7555e-03 3.6889e-15 4.5898e-16 6.2051e-20
3.0212e-03 3.4141e-15 4.2696e-16 8.1858e-20
3.3126e-03 3.1594e-15 4.0268e-16 1.0955e-19
3.6321e-03 2.9233e-15 3.7474e-16 1.3388e-19
3.9824e-03 2.7047e-15 3.4882e-16 1.6023e-19
4.3664e-03 2.5021e-15 3.2479e-16 1.9318e-19
4.7875e-03 2.3146e-15 3.0264e-16 2.2392e-19
5.2493e-03 2.1410e-15 2.8203e-16 2.6170e-19
5.7555e-03 1.9804e-15 2.6297e-16 2.9434e-19
6.3106e-03 1.8318e-15 2.4183e-16 3.3654e-19
6.9192e-03 1.6943e-15 2.2572e-16 3.7237e-19
7.5865e-03 1.5672e-15 2.1083e-16 4.2142e-19
8.3182e-03 1.4497e-15 1.9710e-16 4.5563e-19
9.1204e-03 1.3410e-15 1.8156e-16 4.8562e-19
1.0000e-02 1.2406e-15 1.6996e-16 5.2186e-19
