1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0975e-06 7.9244e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2045e-06 2.2103e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3219e-06 4.0114e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4508e-06 6.1126e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5923e-06 8.4706e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7475e-06 1.1061e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9179e-06 1.3872e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1049e-06 1.6898e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3101e-06 2.0138e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5354e-06 2.3597e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7826e-06 2.7282e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0539e-06 3.1202e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3516e-06 3.5368e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6784e-06 3.9794e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0370e-06 4.4493e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4306e-06 4.9480e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8626e-06 5.4773e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3367e-06 6.0386e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8570e-06 6.6336e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4281e-06 7.2639e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0548e-06 7.9313e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7426e-06 8.6373e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.4975e-06 9.3833e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.3260e-06 1.0171e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0235e-05 1.1000e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1233e-05 1.1873e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2328e-05 1.2789e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
