1.0000e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0000e-06 1.0000e-06 1.0000e+00 1.0000e+00 1.0000e+00 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.2068e-06 1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2068e-06 1.0019e-06 1.3797e-02 1.3724e-02 1.3865e-02 0.0000e+00 1.3857e-02 1.3827e-02 0.0000e+00 0.0000e+00
1.2068e-06 1.0526e-06 3.4434e-01 3.4340e-01 3.4518e-01 0.0000e+00 3.4509e-01 3.4471e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.0871e-06 5.4719e-01 5.4609e-01 5.4815e-01 0.0000e+00 5.4804e-01 5.4761e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1143e-06 6.8994e-01 6.8895e-01 6.9080e-01 0.0000e+00 6.9070e-01 6.9031e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1335e-06 7.8084e-01 7.8001e-01 7.8155e-01 0.0000e+00 7.8147e-01 7.8115e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1487e-06 8.4536e-01 8.4470e-01 8.4592e-01 0.0000e+00 8.4586e-01 8.4560e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1618e-06 8.9499e-01 8.9450e-01 8.9541e-01 0.0000e+00 8.9536e-01 8.9517e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1729e-06 9.3151e-01 9.3117e-01 9.3180e-01 0.0000e+00 9.3177e-01 9.3164e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1796e-06 9.5137e-01 9.5111e-01 9.5158e-01 0.0000e+00 9.5155e-01 9.5146e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1863e-06 9.6875e-01 9.6858e-01 9.6889e-01 0.0000e+00 9.6888e-01 9.6881e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1909e-06 9.7906e-01 9.7894e-01 9.7915e-01 0.0000e+00 9.7914e-01 9.7910e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1954e-06 9.8783e-01 9.8776e-01 9.8789e-01 0.0000e+00 9.8788e-01 9.8786e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1977e-06 9.9177e-01 9.9173e-01 9.9181e-01 0.0000e+00 9.9181e-01 9.9179e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.1999e-06 9.9520e-01 9.9517e-01 9.9522e-01 0.0000e+00 9.9522e-01 9.9521e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.2022e-06 9.9801e-01 9.9800e-01 9.9802e-01 0.0000e+00 9.9802e-01 9.9801e-01 0.0000e+00 0.0000e+00
1.2068e-06 1.2045e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
1.2068e-06 1.2068e-06 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
