1.0000000e+01	1.4351921e-14
1.0481000e+01	1.3961116e-14
1.0985000e+01	1.3586106e-14
1.1514000e+01	1.3221198e-14
1.2068000e+01	1.2862418e-14
1.2649000e+01	1.2505077e-14
1.3257000e+01	1.2146631e-14
1.3895000e+01	1.1783906e-14
1.4564000e+01	1.1416164e-14
1.5264000e+01	1.1044416e-14
1.5999000e+01	1.0668752e-14
1.6768000e+01	1.0292883e-14
1.7575000e+01	9.9187457e-15
1.8421000e+01	9.5502348e-15
1.9307000e+01	9.1912636e-15
2.0236000e+01	8.8446406e-15
2.1209000e+01	8.5133724e-15
2.2230000e+01	8.1985989e-15
2.3299000e+01	7.9016935e-15
2.4420000e+01	7.6217151e-15
2.5596000e+01	7.3570513e-15
2.6827000e+01	7.1058322e-15
2.8118000e+01	6.8645330e-15
2.9471000e+01	6.6300875e-15
3.0888000e+01	6.3996358e-15
3.2375000e+01	6.1703448e-15
3.3932000e+01	5.9413493e-15
3.5565000e+01	5.7121023e-15
3.7276000e+01	5.4839237e-15
3.9069000e+01	5.2589749e-15
4.0949000e+01	5.0400854e-15
4.2919000e+01	4.8306019e-15
4.4984000e+01	4.6333499e-15
4.7149000e+01	4.4503270e-15
4.9417000e+01	4.2823936e-15
5.1795000e+01	4.1286019e-15
5.4287000e+01	3.9868018e-15
5.6899000e+01	3.8536473e-15
5.9636000e+01	3.7253989e-15
6.2506000e+01	3.5984816e-15
6.5513000e+01	3.4705223e-15
6.8665000e+01	3.3405327e-15
7.1969000e+01	3.2093433e-15
7.5431000e+01	3.0793859e-15
7.9060000e+01	2.9539681e-15
8.2864000e+01	2.8365721e-15
8.6851000e+01	2.7299213e-15
9.1030000e+01	2.6352209e-15
9.5410000e+01	2.5518635e-15
1.0000000e+02	2.4775786e-15
1.0481100e+02	2.4090239e-15
1.0985400e+02	2.3427053e-15
1.1514000e+02	2.2758525e-15
1.2067900e+02	2.2070388e-15
1.2648600e+02	2.1362514e-15
1.3257100e+02	2.0646976e-15
1.3895000e+02	1.9940335e-15
1.4563500e+02	1.9257971e-15
1.5264200e+02	1.8608453e-15
1.5998600e+02	1.7992940e-15
1.6768300e+02	1.7407342e-15
1.7575100e+02	1.6846279e-15
1.8420700e+02	1.6306758e-15
1.9307000e+02	1.5788982e-15
2.0235900e+02	1.5294799e-15
2.1209500e+02	1.4824493e-15
2.2230000e+02	1.4374708e-15
2.3299500e+02	1.3938934e-15
2.4420500e+02	1.3510406e-15
2.5595500e+02	1.3085919e-15
2.6827000e+02	1.2667426e-15
2.8117700e+02	1.2260156e-15
2.9470500e+02	1.1868840e-15
3.0888400e+02	1.1494767e-15
3.2374600e+02	1.1135624e-15
3.3932200e+02	1.0787834e-15
3.5564800e+02	1.0448805e-15
3.7275900e+02	1.0117830e-15
3.9069400e+02	9.7951705e-16
4.0949200e+02	9.4810417e-16
4.2919300e+02	9.1753029e-16
4.4984300e+02	8.8778904e-16
4.7148700e+02	8.5892726e-16
4.9417100e+02	8.3098046e-16
5.1794700e+02	8.0388580e-16
5.4286800e+02	7.7750983e-16
5.6898700e+02	7.5177540e-16
5.9636200e+02	7.2671341e-16
6.2505500e+02	7.0237874e-16
6.5512900e+02	6.7876485e-16
6.8664900e+02	6.5583172e-16
7.1968600e+02	6.3354654e-16
7.5431200e+02	6.1187897e-16
7.9060400e+02	5.9080420e-16
8.2864300e+02	5.7032776e-16
8.6851100e+02	5.5046630e-16
9.1029800e+02	5.3120612e-16
9.5409500e+02	5.1250845e-16
1.0000000e+03	4.9434464e-16
1.0481100e+03	4.7671986e-16
1.0985400e+03	4.5963355e-16
1.1514000e+03	4.4307342e-16
1.2067900e+03	4.2702668e-16
1.2648600e+03	4.1146424e-16
1.3257100e+03	3.9638603e-16
1.3895000e+03	3.8178483e-16
1.4563500e+03	3.6765414e-16
1.5264200e+03	3.5397164e-16
1.5998600e+03	3.4072179e-16
1.6768300e+03	3.2790433e-16
1.7575100e+03	3.1551104e-16
1.8420700e+03	3.0352627e-16
1.9307000e+03	2.9193820e-16
2.0235900e+03	2.8074048e-16
2.1209500e+03	2.6992587e-16
2.2230000e+03	2.5947924e-16
2.3299500e+03	2.4939112e-16
2.4420500e+03	2.3965429e-16
2.5595500e+03	2.3025779e-16
2.6827000e+03	2.2119128e-16
2.8117700e+03	2.1244639e-16
2.9470500e+03	2.0401600e-16
3.0888400e+03	1.9588869e-16
3.2374600e+03	1.8805649e-16
3.3932200e+03	1.8051195e-16
3.5564800e+03	1.7324406e-16
3.7275900e+03	1.6624530e-16
3.9069400e+03	1.5950661e-16
4.0949200e+03	1.5301994e-16
4.2919300e+03	1.4677797e-16
4.4984300e+03	1.4077231e-16
4.7148700e+03	1.3499561e-16
4.9417100e+03	1.2944093e-16
5.1794700e+03	1.2410033e-16
5.4286800e+03	1.1896676e-16
5.6898700e+03	1.1403343e-16
5.9636200e+03	1.0929401e-16
6.2505500e+03	1.0474179e-16
6.5512900e+03	1.0037056e-16
6.8664900e+03	9.6174240e-17
7.1968600e+03	9.2146323e-17
7.5431200e+03	8.8280982e-17
7.9060400e+03	8.4572414e-17
8.2864300e+03	8.1014923e-17
8.6851100e+03	7.7603026e-17
9.1029800e+03	7.4330869e-17
9.5409500e+03	7.1193241e-17
1.0000000e+04	6.8185055e-17
1.0481100e+04	6.5301827e-17
1.0985400e+04	6.2538428e-17
1.1514000e+04	5.9890536e-17
1.2067900e+04	5.7354531e-17
1.2648600e+04	5.4924960e-17
1.3257100e+04	5.2598851e-17
1.3895000e+04	5.0371021e-17
1.4563500e+04	4.8238119e-17
1.5264200e+04	4.6195966e-17
1.5998600e+04	4.4241180e-17
1.6768300e+04	4.2370296e-17
1.7575100e+04	4.0579800e-17
1.8420700e+04	3.8866752e-17
1.9307000e+04	3.7227965e-17
2.0235900e+04	3.5660458e-17
2.1209500e+04	3.4161150e-17
2.2230000e+04	3.2727023e-17
2.3299500e+04	3.1355481e-17
2.4420500e+04	3.0043754e-17
2.5595500e+04	2.8789374e-17
2.6827000e+04	2.7590152e-17
2.8117700e+04	2.6443770e-17
2.9470500e+04	2.5347975e-17
3.0888400e+04	2.4300579e-17
3.2374600e+04	2.3299467e-17
3.3932200e+04	2.2342726e-17
3.5564800e+04	2.1428375e-17
3.7275900e+04	2.0554692e-17
3.9069400e+04	1.9719965e-17
4.0949200e+04	1.8922478e-17
4.2919300e+04	1.8160605e-17
4.4984300e+04	1.7432718e-17
4.7148700e+04	1.6737456e-17
4.9417100e+04	1.6073556e-17
5.1794700e+04	1.5439550e-17
5.4286800e+04	1.4834122e-17
5.6898700e+04	1.4256022e-17
5.9636200e+04	1.3704099e-17
6.2505500e+04	1.3177213e-17
6.5512900e+04	1.2674281e-17
6.8664900e+04	1.2194267e-17
7.1968600e+04	1.1736189e-17
7.5431200e+04	1.1299075e-17
7.9060400e+04	1.0881991e-17
8.2864300e+04	1.0484029e-17
8.6851100e+04	1.0104361e-17
9.1029800e+04	9.7421889e-18
9.5409500e+04	9.3967211e-18
1.0000000e+05	9.0671729e-18
1.0481100e+05	8.7528537e-18
1.0985400e+05	8.4530109e-18
1.1514000e+05	8.1669822e-18
1.2067900e+05	7.8942504e-18
1.2648600e+05	7.6340397e-18
1.3257100e+05	7.3858972e-18
1.3895000e+05	7.1491581e-18
1.4563500e+05	6.9234102e-18
1.5264200e+05	6.7081075e-18
1.5998600e+05	6.5027865e-18
1.6768300e+05	6.3070306e-18
1.7575100e+05	6.1204314e-18
1.8420700e+05	5.9426181e-18
1.9307000e+05	5.7732365e-18
2.0235900e+05	5.6119533e-18
2.1209500e+05	5.4584877e-18
2.2230000e+05	5.3124906e-18
2.3299500e+05	5.1736990e-18
2.4420500e+05	5.0418241e-18
2.5595500e+05	4.9165391e-18
2.6827000e+05	4.7975590e-18
2.8117700e+05	4.6845571e-18
2.9470500e+05	4.5772052e-18
3.0888400e+05	4.4751346e-18
3.2374600e+05	4.3780308e-18
3.3932200e+05	4.2855512e-18
3.5564800e+05	4.1974021e-18
3.7275900e+05	4.1133482e-18
3.9069400e+05	4.0332161e-18
4.0949200e+05	3.9569091e-18
4.2919300e+05	3.8844316e-18
4.4984300e+05	3.8158041e-18
4.7148700e+05	3.7510757e-18
4.9417100e+05	3.6902246e-18
5.1794700e+05	3.6331168e-18
5.4286800e+05	3.5794613e-18
5.6898700e+05	3.5288613e-18
5.9636200e+05	3.4808819e-18
6.2505500e+05	3.4351976e-18
6.5512900e+05	3.3917696e-18
6.8664900e+05	3.3506138e-18
7.1968600e+05	3.3119950e-18
7.5431200e+05	3.2759645e-18
7.9060400e+05	3.2422490e-18
8.2864300e+05	3.2106274e-18
8.6851100e+05	3.1801631e-18
9.1029800e+05	3.1511734e-18
9.5409500e+05	3.1241424e-18
1.0000000e+06	3.0993826e-18
