1.0000000e+01	3.8281911e-18
1.0481131e+01	8.4335174e-18
1.0985411e+01	1.2478765e-17
1.1513954e+01	1.5723113e-17
1.2067926e+01	1.8783222e-17
1.2648552e+01	2.2882749e-17
1.3257114e+01	2.8172025e-17
1.3894955e+01	3.1551134e-17
1.4563485e+01	3.5917798e-17
1.5264180e+01	4.1144290e-17
1.5998587e+01	4.8604336e-17
1.6768329e+01	5.5204420e-17
1.7575106e+01	6.2336765e-17
1.8420700e+01	7.0029947e-17
1.9306977e+01	7.8556201e-17
2.0235896e+01	8.7410866e-17
2.1209509e+01	9.6272360e-17
2.2229965e+01	1.0555445e-16
2.3299518e+01	1.1463182e-16
2.4420531e+01	1.2343722e-16
2.5595479e+01	1.3236665e-16
2.6826958e+01	1.4120005e-16
2.8117687e+01	1.4989018e-16
2.9470517e+01	1.5820947e-16
3.0888436e+01	1.6624295e-16
3.2374575e+01	1.7391643e-16
3.3932218e+01	1.8056486e-16
3.5564803e+01	1.8682818e-16
3.7275937e+01	1.9266286e-16
3.9069399e+01	1.9800376e-16
4.0949151e+01	2.0296405e-16
4.2919343e+01	2.0739083e-16
4.4984327e+01	2.1127998e-16
4.7148664e+01	2.1459700e-16
4.9417134e+01	2.1736410e-16
5.1794747e+01	2.1957613e-16
5.4286754e+01	2.2123207e-16
5.6898660e+01	2.2235285e-16
5.9636233e+01	2.2291354e-16
6.2505519e+01	2.2299488e-16
6.5512856e+01	2.2251821e-16
6.8664885e+01	2.2160990e-16
7.1968567e+01	2.2022690e-16
7.5431201e+01	2.1833130e-16
7.9060432e+01	2.1608076e-16
8.2864277e+01	2.1347906e-16
8.6851137e+01	2.1050015e-16
9.1029818e+01	2.0711925e-16
9.5409548e+01	2.0346925e-16
1.0000000e+02	1.9960240e-16
1.0481131e+02	1.9553506e-16
1.0985411e+02	1.9118823e-16
1.1513954e+02	1.8656756e-16
1.2067926e+02	1.8198617e-16
1.2648552e+02	1.7728657e-16
1.3257114e+02	1.7247115e-16
1.3894955e+02	1.6756826e-16
1.4563485e+02	1.6262053e-16
1.5264180e+02	1.5757647e-16
1.5998587e+02	1.5277194e-16
1.6768329e+02	1.4793338e-16
1.7575106e+02	1.4315027e-16
1.8420700e+02	1.3839917e-16
1.9306977e+02	1.3370233e-16
2.0235896e+02	1.2903263e-16
2.1209509e+02	1.2454549e-16
2.2229965e+02	1.2018109e-16
2.3299518e+02	1.1592552e-16
2.4420531e+02	1.1178977e-16
2.5595479e+02	1.0775420e-16
2.6826958e+02	1.0385234e-16
2.8117687e+02	1.0006829e-16
2.9470517e+02	9.6424325e-17
3.0888436e+02	9.2885884e-17
3.2374575e+02	8.9466282e-17
3.3932218e+02	8.6123279e-17
3.5564803e+02	8.2961750e-17
3.7275937e+02	7.9898726e-17
3.9069399e+02	7.6934102e-17
4.0949151e+02	7.4077209e-17
4.2919343e+02	7.1306038e-17
4.4984327e+02	6.8627313e-17
4.7148664e+02	6.6011988e-17
4.9417134e+02	6.3611159e-17
5.1794747e+02	6.1231865e-17
5.4286754e+02	5.8936314e-17
5.6898660e+02	5.6694449e-17
5.9636233e+02	5.4549705e-17
6.2505519e+02	5.2489154e-17
6.5512856e+02	5.0498327e-17
6.8664885e+02	4.8578404e-17
7.1968567e+02	4.6729120e-17
7.5431201e+02	4.4954977e-17
7.9060432e+02	4.3246739e-17
8.2864277e+02	4.1596177e-17
8.6851137e+02	4.0023928e-17
9.1029818e+02	3.8503625e-17
9.5409548e+02	3.7032251e-17
1.0000000e+03	3.6131647e-17
1.0481131e+03	3.4751481e-17
1.0985411e+03	3.3421986e-17
1.1513954e+03	3.2142350e-17
1.2067926e+03	3.0911213e-17
1.2648552e+03	2.9724923e-17
1.3257114e+03	2.8583516e-17
1.3894955e+03	2.7484526e-17
1.4563485e+03	2.6426172e-17
1.5264180e+03	2.5408787e-17
1.5998587e+03	2.4428489e-17
1.6768329e+03	2.3485063e-17
1.7575106e+03	2.2577810e-17
1.8420700e+03	2.1704398e-17
1.9306977e+03	2.0864509e-17
2.0235896e+03	2.0055778e-17
2.1209509e+03	1.9278665e-17
2.2229965e+03	1.8530098e-17
2.3299518e+03	1.7810715e-17
2.4420531e+03	1.7118017e-17
2.5595479e+03	1.6452134e-17
2.6826958e+03	1.5811204e-17
2.8117687e+03	1.5195329e-17
2.9470517e+03	1.4602775e-17
3.0888436e+03	1.4033289e-17
3.2374575e+03	1.3485490e-17
3.3932218e+03	1.2958826e-17
3.5564803e+03	1.2452368e-17
3.7275937e+03	1.1965266e-17
3.9069399e+03	1.1497085e-17
4.0949151e+03	1.1046887e-17
4.2919343e+03	1.0614349e-17
4.4984327e+03	1.0198503e-17
4.7148664e+03	9.7987495e-18
4.9417134e+03	9.4146404e-18
5.1794747e+03	9.0454404e-18
5.4286754e+03	8.6906590e-18
5.6898660e+03	8.3497312e-18
5.9636233e+03	8.0220855e-18
6.2505519e+03	7.7071973e-18
6.5512856e+03	7.4047368e-18
6.8664885e+03	7.1141976e-18
7.1968567e+03	6.8349569e-18
7.5431201e+03	6.5667795e-18
7.9060432e+03	6.3091495e-18
8.2864277e+03	6.0617069e-18
8.6851137e+03	5.8240024e-18
9.1029818e+03	5.5957113e-18
9.5409548e+03	5.3763775e-18
1.0000000e+04	5.1659257e-18
1.0481131e+04	4.9637510e-18
1.0985411e+04	4.7695855e-18
1.1513954e+04	4.5831567e-18
1.2067926e+04	4.4040818e-18
1.2648552e+04	4.2322759e-18
1.3257114e+04	4.0671862e-18
1.3894955e+04	3.9088445e-18
1.4563485e+04	3.7567703e-18
1.5264180e+04	3.6107892e-18
1.5998587e+04	3.4707894e-18
1.6768329e+04	3.3362450e-18
1.7575106e+04	3.2071734e-18
1.8420700e+04	3.0833253e-18
1.9306977e+04	2.9644994e-18
2.0235896e+04	2.8504390e-18
2.1209509e+04	2.7409360e-18
2.2229965e+04	2.6360444e-18
2.3299518e+04	2.5351874e-18
